y,rr,longstring,person_total,eta
0,-0.927443,-0.323132,0.338104,-2.604794
0,-0.607176,-0.323132,1.372619,-0.259115
0,2.197722,1.846930,3.356030,12.796298
0,2.962148,-0.323132,7.840147,18.598387
0,-0.672687,-0.323132,-0.604275,-3.279345
0,-1.103678,-0.323132,0.450332,-2.914819
0,-0.111889,-0.323132,0.320043,-0.448687
0,-0.058756,-0.323132,-1.377227,-2.749068
0,-0.673257,0.761899,-0.475054,-1.746758
0,1.139846,-0.323132,0.140764,2.642453
0,-0.829458,-0.323132,-0.306225,-3.269877
0,0.919452,-0.323132,-0.892395,0.565948
0,-0.100025,-0.323132,-0.123555,-1.055326
0,0.223659,-0.323132,-1.457380,-2.108785
0,-1.314368,-0.323132,1.608125,-1.812360
0,0.457655,-0.323132,-0.891313,-0.668077
0,0.939352,-0.323132,-1.142378,0.259443
0,-0.206787,-0.323132,0.375441,-0.622873
0,0.402328,-0.323132,0.088538,0.593994
0,2.002776,0.761899,2.158016,9.202488
0,0.523527,-0.323132,-0.266265,0.407676
0,-0.838783,-0.323132,0.073039,-2.749029
1,-1.563002,-0.323132,2.756947,-0.824338
0,-0.250848,-0.323132,-0.615853,-2.167334
0,-0.551630,-0.323132,0.028894,-2.044250
0,0.039928,-0.323132,-0.371228,-1.037294
0,0.446826,-0.323132,-0.951531,-0.783711
0,-0.360701,-0.323132,-0.987065,-2.995468
0,-0.880985,-0.323132,2.028583,-0.047720
0,-1.380822,-0.323132,-0.838585,-5.511226
0,-0.988859,0.761899,1.348962,0.033760
1,-1.016371,-0.323132,0.486409,-2.629303
0,0.674631,-0.323132,0.379498,1.741286
0,-0.297893,-0.323132,-0.782647,-2.533241
0,0.159137,-0.323132,-0.875842,-1.444529
0,0.483146,-0.323132,-1.354925,-1.267058
0,0.957962,0.761899,-0.950056,1.934155
0,-0.912391,-0.323132,-0.742856,-4.120129
0,1.539752,-0.323132,-0.387036,2.952886
0,0.126667,-0.323132,-0.447111,-0.914417
0,-1.857069,-0.323132,-0.044281,-5.642390
0,0.577513,-0.323132,0.002850,0.939404
