y,rr,eta
0,0.535177,-1.100260
0,-1.773213,-2.338042
0,1.951009,3.658640
1,-0.094246,1.700610
0,0.685715,0.312370
1,0.037163,-0.221509
0,-1.302351,-5.222039
0,0.541473,1.810387
0,-0.411833,-0.392502
0,-1.834026,-6.327572
0,-0.790929,-2.888249
0,0.507991,-0.414654
0,-0.922777,-3.841914
0,-1.624072,-7.236644
0,0.698443,-0.857531
0,-1.298289,-3.106897
0,0.772904,1.285791
0,0.771066,0.882255
0,-1.102516,0.170571
1,-1.261239,-3.131217
0,-0.098284,0.663622
0,-1.454411,-1.100665
0,2.194001,8.099195
1,1.247338,2.836671
0,-1.552856,-5.235787
0,2.000182,4.738032
0,-1.031452,-0.394089
0,1.692762,4.689490
0,0.279655,2.001313
1,0.640450,0.003734
0,1.085106,4.380094
0,1.199491,4.169340
1,0.750688,1.571998
1,1.813765,3.774707
0,0.825073,2.183985
0,-1.997217,-3.772470
1,-0.073633,0.380695
0,0.010289,2.160876
0,0.702773,-0.374253
1,-0.035332,-2.281479
0,-2.270071,-3.610957
0,-1.236613,-1.750542
0,-2.015442,-5.191988
1,-2.614415,-5.574047
0,0.069816,0.167696
1,-0.065967,-1.090249
0,-0.507871,-2.900669
1,0.913443,1.112856
0,1.270056,2.186209
1,-0.300658,-2.163345
0,1.592246,3.454612
0,0.221677,-0.473447
0,-1.009092,-2.056194
0,-0.134917,0.895951
1,0.496641,0.142507
1,-0.931584,-1.941024
0,-0.548767,-1.856518
0,1.176725,1.278151
0,-1.868353,-2.612075
0,-1.120120,-0.976378
1,1.604636,6.487540
1,-0.901310,-0.015049
0,0.799614,-0.624564
0,-0.836148,-4.428622
0,0.281845,-0.539268
1,-1.847356,-2.526108
0,0.594658,5.241623
0,0.660084,3.367778
1,-1.315498,-4.279162
0,1.464572,3.293523
0,-0.234721,-0.485036
0,2.115105,4.313812
0,0.960322,1.819400
1,-0.349858,-2.979416
0,0.197333,1.482581
0,0.341587,-0.923559
0,-1.358991,-4.191882
0,0.966453,2.671367
1,0.519723,-0.684612
0,0.585249,0.368230
1,1.911443,6.508937
1,0.169602,1.785341
1,1.144585,1.432645
1,-0.868942,-4.795544
0,-0.117176,1.341260
0,0.516249,0.129302
0,-0.798388,0.075787
1,-0.622479,-2.729160
0,1.391145,5.722324
0,0.579993,-0.763428
0,1.704762,4.737032
0,2.204246,4.316426
0,0.176887,5.412962
0,-0.830532,-0.253892
0,0.203602,-0.755345
0,0.673312,0.004235
0,0.449280,1.132486
0,1.660753,3.194600
1,0.619113,-1.380283
0,0.931710,2.000371
1,-0.054444,-0.932029
0,-1.234220,-1.354771
0,0.597592,0.486300
0,-2.101463,-6.700208
1,1.244283,2.537933
0,0.628942,-0.813403
0,0.498864,5.450255
0,-1.152464,-2.863031
0,-0.655587,-1.043079
0,1.397250,2.809347
0,-0.125899,1.085840
0,2.112253,10.176637
1,1.577062,4.317684
0,1.233765,3.122970
0,0.814038,1.886865
1,0.278327,1.596233
