y,rr,eta
1,0.483632,-0.680754
1,0.122296,16.640164
1,1.287049,21.124256
0,-1.166735,-3.718599
1,-0.705555,-2.900849
0,-0.240152,-0.422199
0,1.238526,3.436790
1,-1.162155,16.729482
0,0.595677,1.570596
1,-0.474737,1.165460
0,0.344898,-0.346944
1,-0.532327,0.892422
1,-1.932757,-0.352792
0,0.668903,3.364016
1,0.389118,7.989789
1,1.094018,2.913667
0,0.743535,1.076757
0,-1.401072,-3.434835
0,0.408139,-0.391974
1,0.639028,3.542898
1,0.463675,0.666055
1,0.302183,12.003368
0,0.260655,-0.434361
1,0.475790,-0.744091
1,1.228398,3.699815
1,-1.491396,-0.327434
1,0.083039,2.039772
1,-1.289911,-1.354260
1,1.254076,4.956247
0,-0.227833,-0.107581
0,0.318910,-1.994753
0,-1.653639,-6.692672
1,1.453134,22.819456
0,-0.686476,-3.666050
1,0.241666,18.750253
0,0.678523,3.861058
1,0.879904,3.741431
1,1.451865,4.513365
0,-0.811213,-2.781014
1,-0.811354,-0.860471
0,0.455551,-0.795571
0,1.494064,2.418470
1,1.089507,4.024941
1,1.362225,7.816541
0,-0.106439,-1.190243
1,-0.458854,13.774790
1,-0.861238,-2.673800
1,-0.222392,2.364205
0,-0.720822,-0.714638
0,1.137374,3.099681
1,-0.777330,-2.066403
1,0.649972,2.332153
0,1.335687,14.114706
1,0.017970,12.745723
1,0.105368,14.909584
1,0.327757,1.074584
0,-0.732080,-4.486972
0,1.488748,1.705477
0,0.457860,2.062959
0,0.251188,-0.849207
0,0.917903,0.806049
0,0.081878,-2.141296
0,0.757726,0.668582
0,-1.191879,-4.754195
0,-0.211810,-0.997127
0,-0.249469,-2.464568
0,-0.369116,-3.375202
1,-0.702958,-1.316978
0,0.205741,0.425500
0,0.202912,0.562814
0,-0.026249,-2.167383
1,-1.417515,9.556692
0,0.071057,-1.129667
0,-0.910632,-2.026869
0,-0.574393,1.674772
0,-0.925487,-5.771469
0,0.079736,-1.083760
0,-0.748439,-1.748530
1,-1.021641,-0.697934
1,-0.251388,10.073582
0,-2.021367,-4.740789
