y,rr,eta,pt
0,-0.979108,-5.911528,-0.959978
1,0.518356,-0.253585,-0.501674
1,1.324073,3.420840,0.499586
1,-1.202486,9.842080,1.484815
1,0.643006,2.459056,1.729096
1,-0.014754,-3.860233,-1.385292
0,1.446735,6.750478,0.792247
1,0.628737,22.009377,1.071122
1,0.843092,8.345257,0.681609
1,1.065190,6.372066,0.668049
1,-0.253083,-1.819269,-0.109368
1,0.520205,2.189532,0.593085
1,0.741247,23.099937,2.794930
1,-1.081038,4.703494,2.434554
1,1.222219,6.516594,1.652095
1,0.734036,1.605273,-0.220225
1,0.353632,1.289499,0.881154
1,0.429696,-0.800578,-0.710568
0,-0.155555,-2.848702,-1.008240
0,-0.047996,-1.629559,-0.370407
1,1.348303,2.403410,-0.250769
1,-0.995533,6.010859,1.398989
0,-0.478381,-1.741357,-0.216699
1,-0.464068,17.583270,0.691114
1,0.485526,1.775626,-0.219190
0,0.161689,-0.930302,-0.287662
1,-0.649918,0.836670,-0.473551
1,-0.424926,15.068694,0.060709
1,0.879513,4.520777,0.334447
1,-1.562721,0.842409,0.092086
0,0.624146,-0.648668,-0.977414
0,0.781191,0.423884,-0.535675
1,-0.384105,11.193945,0.854765
1,-2.352207,0.604810,2.030087
0,-1.825619,-3.383471,0.039738
0,-0.861083,-4.522618,-0.816907
0,-0.442296,1.837320,0.413897
0,-0.322106,-3.120745,-0.877887
1,0.234942,-0.926040,0.167372
1,-0.544488,-2.776316,-0.806378
1,1.165287,25.485656,3.634579
0,0.139803,-2.226676,-1.142817
0,-0.727023,-0.337135,0.046152
1,-1.303496,-3.060238,0.449056
1,0.502779,10.429030,0.997817
0,0.229238,-0.885252,-0.385704
1,-1.892209,-1.118054,0.550245
0,-0.849896,-2.712887,-0.770489
1,-1.187855,-2.757306,-0.154749
0,-1.185623,-5.203354,-0.667131
1,-0.132344,-2.958607,-1.128689
1,0.310359,5.983374,1.842999
1,0.580660,0.827766,-1.057038
