y,rr,eta,pt
0,-1.460207,-1.278323,1.389604
0,-0.098835,-1.479346,-0.761429
0,1.193927,4.790618,1.992457
1,1.366615,6.502618,1.366213
0,-0.872685,1.861390,1.549941
0,-1.628564,7.903674,0.366372
0,0.636742,2.746680,-0.132636
1,0.398566,0.838791,0.779440
0,-0.471997,-2.700167,-0.596251
1,0.467392,3.776291,1.792060
0,-0.498412,2.523061,0.699631
0,-1.444692,-5.582493,-1.322219
0,-1.351095,-1.927173,-1.044710
0,-0.757186,-1.008585,0.231451
0,0.281664,2.794589,1.468052
0,0.411033,-1.404219,-1.092554
0,0.037668,-0.311553,-0.214494
1,0.470058,1.582560,0.565123
0,0.682032,0.468328,-0.315243
0,-0.967377,-2.716375,-0.252071
0,-0.527368,3.376838,0.753578
0,-0.545540,-1.976915,-0.547330
0,-0.577205,-2.824017,-0.480697
1,1.096020,3.286730,1.139133
0,-0.208082,-2.510920,-0.674035
0,0.108890,-1.270746,-1.310548
0,0.155187,1.462563,0.492193
0,-0.448454,-3.507500,-1.199916
0,0.228539,-1.841459,-0.749906
0,-0.722249,-2.595386,0.251060
0,-0.993882,-2.798033,0.038232
0,0.960061,0.468455,-0.846993
0,0.537516,0.854003,-0.068038
1,1.106158,3.534108,1.290912
1,-0.687851,-0.844436,0.508509
0,0.393505,-0.401663,-0.365310
0,-0.358073,-2.148636,-1.024754
0,-0.599489,-1.017100,-0.372200
0,-1.566011,-3.842106,0.114103
0,0.927014,3.327637,-0.285901
0,-0.529447,0.860601,1.385295
0,-0.648037,-2.728062,-0.871018
0,-0.396783,-4.486620,-1.384045
1,0.546335,3.341757,0.452063
0,-0.253406,3.827878,0.541616
0,-1.113501,-2.010358,-0.076235
0,0.441779,4.763232,0.155127
0,-0.195174,0.097581,0.217900
0,-0.749544,-3.603151,-0.394046
0,1.080045,2.949375,-0.840368
1,1.410391,4.508530,0.790988
0,-0.593636,-3.334968,-1.395026
1,1.066659,5.755428,1.126873
0,-0.138892,-2.924734,-1.092724
0,0.584956,1.106575,-1.168438
0,-0.978296,-3.329573,-0.655484
0,-0.262554,1.232302,0.835850
1,1.259328,4.183292,0.854906
1,0.982455,4.353297,1.206061
0,0.695219,-0.478838,-0.995854
1,0.952606,5.050881,1.745850
0,1.368926,4.193816,1.244750
0,-0.242117,-3.298971,-0.858115
0,-0.637433,-2.002299,-0.389113
0,1.432261,7.332217,0.334153
1,1.350419,4.674467,1.316631
0,1.563655,1.996786,-0.944075
1,1.499343,4.251244,1.331119
1,1.112230,4.471292,1.335568
0,-0.367425,-1.880595,0.066920
0,-0.282593,-1.676711,-0.842591
0,-1.409395,-3.987028,-0.285764
0,0.339397,4.587269,2.005844
0,-0.294493,-2.886555,-0.472556
0,-0.416082,-0.487476,-0.060461
1,1.143407,4.059965,1.583523
