y,rr,eta,pt
1,2.477547,8.102182,2.124567
0,1.000399,3.006912,0.536215
0,0.387484,-0.571548,-0.175239
0,0.645809,2.314331,-0.449142
1,-0.386074,-1.709842,-0.075360
0,1.906007,4.609917,-0.086914
0,-0.173187,-2.712028,-0.879942
0,-1.041747,-4.035525,-0.134275
0,0.610467,0.676315,0.261674
1,0.802432,5.417902,0.214340
0,1.426438,2.710050,0.404156
0,1.007011,4.206558,-0.126866
1,0.213036,0.301677,-0.125631
0,-0.403060,-4.012464,-0.747842
0,0.282046,2.571704,0.128679
0,1.142088,3.011419,-0.323909
0,0.790045,2.299182,1.337202
0,-0.258163,-0.443864,-0.332365
1,2.366800,10.660675,2.626229
0,-0.582169,-1.358259,-0.345292
0,0.803565,1.424139,0.113648
0,0.377967,-0.717492,-0.554124
1,1.435577,4.936787,1.039139
0,0.914910,2.430687,0.301030
0,2.044156,9.600751,2.806104
0,1.442507,5.008980,0.187523
1,0.582327,7.816430,0.222293
1,0.803074,3.876586,0.331025
0,1.178464,3.280919,0.385196
0,0.289343,2.163997,0.424819
0,1.682161,5.838627,1.191477
0,1.189984,12.849828,1.358334
0,-0.721591,-1.109830,-0.498904
0,1.249946,2.634333,0.097163
0,1.474129,2.573624,-0.373681
0,0.971125,3.078877,-0.246304
0,0.689845,0.789419,-0.108009
0,0.846194,1.329600,-0.329416
0,0.162957,3.691312,0.538980
0,0.149177,5.048336,1.208221
0,-0.571377,-3.709802,-0.512551
0,1.819298,6.203792,1.181824
0,1.160951,6.279981,1.605571
0,-0.246709,-1.555868,-0.235406
0,1.603303,6.373355,0.824012
0,0.619039,5.154059,0.974793
0,0.768369,6.574684,0.487719
0,1.055045,1.594512,-0.249514
0,-0.149203,1.813160,1.020945
0,-0.474322,-3.065340,-0.252274
1,-0.091242,-1.214751,-0.592868
0,-0.886034,-4.219838,-0.559671
0,1.343284,3.888290,0.490183
0,-0.833518,-0.201355,0.047711
0,-0.712346,-3.254630,-0.520149
0,1.217967,3.659641,-0.020523
0,0.596007,2.187155,0.742543
0,-0.439036,-4.295013,-1.170637
0,-0.113005,2.034654,0.512755
0,-0.621663,-1.992424,0.179763
0,2.426990,8.216534,1.708193
0,0.443508,3.019911,0.722165
0,-1.105378,-1.514615,-0.044852
1,1.525844,14.535575,2.770634
0,0.092918,3.874500,2.280237
0,1.927220,7.306657,0.850192
0,1.570227,5.308181,1.334659
1,1.507307,5.406579,2.115314
