"size","rate","rep","scenario","tau","mcc_full","f1_full","mcc_norr","f1_norr","mcc_triad","f1_triad","delta_mcc","delta_f1"
30,0.2,3,"B",0.4,0.440963191242202,0.5,0.354379724495644,0.415094339622642,0.427066498969739,0.486486486486486,0.0865834667465577,0.0849056603773585
30,0.2,4,"A",0.6,0.46219512195122,0.51219512195122,0.402582074381487,0.455696202531646,0.442690638618651,0.493827160493827,0.0596130475697322,0.0564989194195739
30,0.2,4,"B",0.4,0.360768215559224,0.419047619047619,0.369379934364695,0.429906542056075,0.29167941765072,0.352941176470588,-0.00861171880547146,-0.0108589230084557
30,0.2,5,"A",0.6,0.546483108407042,0.590909090909091,0.571749377645108,0.613636363636364,0.470415053522573,0.518518518518519,-0.0252662692380662,-0.0227272727272728
30,0.2,5,"B",0.4,0.481541054311758,0.539130434782609,0.427066498969739,0.486486486486486,0.427066498969739,0.486486486486486,0.0544745553420188,0.0526439482961221
30,0.2,6,"A",0.6,0.580312744808086,0.622222222222222,0.5382821545035,0.584269662921348,0.474129470809524,0.523809523809524,0.0420305903045854,0.037952559300874
30,0.2,6,"B",0.4,0.47904222782961,0.535714285714286,0.47904222782961,0.535714285714286,0.408296224370786,0.467289719626168,0,0
30,0.2,7,"A",0.6,0.442690638618651,0.493827160493827,0.422826735182645,0.475,0.417894126968798,0.467532467532468,0.0198639034360056,0.0188271604938271
30,0.2,7,"B",0.4,0.364960294702242,0.425925925925926,0.334957636384759,0.39622641509434,0.422161441621619,0.482142857142857,0.0300026583174833,0.0296995108315862
30,0.2,8,"A",0.6,0.470415053522573,0.518518518518519,0.396022621164946,0.45,0.396022621164946,0.45,0.0743924323576271,0.0685185185185186
30,0.2,8,"B",0.4,0.408765666163962,0.461538461538462,0.380334432057182,0.438095238095238,0.358763740583884,0.419047619047619,0.0284312341067803,0.0234432234432234
30,0.2,9,"A",0.6,0.481359862341233,0.530120481927711,0.489085365853659,0.536585365853659,0.481359862341233,0.530120481927711,-0.00772550351242557,-0.00646488392594768
30,0.2,9,"B",0.4,0.384966553426738,0.442307692307692,0.384966553426738,0.442307692307692,0.393516698104942,0.452830188679245,0,0
30,0.2,10,"A",0.6,0.395203064456251,0.447368421052632,0.402749379382798,0.453333333333333,0.395203064456251,0.447368421052632,-0.00754631492654723,-0.00596491228070178
30,0.2,10,"B",0.4,0.375800162388273,0.433962264150943,0.323598588264189,0.384615384615385,0.323598588264189,0.384615384615385,0.0522015741240839,0.0493468795355588
30,0.2,11,"A",0.6,0.6089707349123,0.64367816091954,0.516616141658844,0.560975609756098,0.477594380100134,0.525,0.0923545932534566,0.0827025511634427
30,0.2,11,"B",0.4,0.429385905381674,0.485981308411215,0.437195460386289,0.495412844036697,0.363241578628389,0.423076923076923,-0.00780955500461561,-0.00943153562548232
