experiment,size,rate,scenario,fold,calib_mode,mcc,f1,auc,sens,spec,thr,n_tr,n_te,rate_te
B1_calibration,30,0.2,B,2,blind95,0.47925538815565777,0.40963855421686746,0.8289583615992687,0.2595419847328244,0.9990645463049579,0.79,4800,1200,0.10916666666666666
B1_calibration,30,0.2,B,2,fixed05,0.48053911416443046,0.492462311557789,0.8289583615992687,0.37404580152671757,0.9822263797942001,0.5,4800,1200,0.10916666666666666
B1_calibration,30,0.2,B,2,rate_aware,0.46274627223039705,0.4953271028037383,0.8289583615992687,0.40458015267175573,0.9719363891487371,0.3862145833334034,4800,1200,0.10916666666666666
B1_calibration,30,0.2,B,3,oracle_clean,0.3616232228378104,0.45620437956204385,0.8265975443077682,0.7183908045977011,0.7573099415204678,0.11,4800,1200,0.145
B1_calibration,30,0.2,B,3,blind95,0.43066190454235825,0.3627906976744186,0.8265975443077682,0.22413793103448276,0.9980506822612085,0.7602500000000009,4800,1200,0.145
B1_calibration,30,0.2,B,3,fixed05,0.5134943353732946,0.5,0.8265975443077682,0.3505747126436782,0.9912280701754386,0.5,4800,1200,0.145
B1_calibration,30,0.2,B,3,rate_aware,0.5218085685242264,0.5413533834586466,0.8265975443077682,0.41379310344827586,0.9805068226120858,0.35548333333332266,4800,1200,0.145
B1_calibration,30,0.2,B,4,oracle_clean,0.3223070424213885,0.40148698884758366,0.8078946864283936,0.7248322147651006,0.7326355851569933,0.115,4800,1200,0.12416666666666666
B1_calibration,30,0.2,B,4,blind95,0.4006369773507611,0.32222222222222224,0.8078946864283936,0.19463087248322147,0.9980970504281637,0.775,4800,1200,0.12416666666666666
B1_calibration,30,0.2,B,4,fixed05,0.4323433383938331,0.4423963133640552,0.8078946864283936,0.3221476510067114,0.9809705042816366,0.5,4800,1200,0.12416666666666666
B1_calibration,30,0.2,B,4,rate_aware,0.4612339336020614,0.4892703862660945,0.8078946864283936,0.3825503355704698,0.9743101807802094,0.41557708333327353,4800,1200,0.12416666666666666
B1_calibration,30,0.4,A,0,oracle_clean,0.43636044203202035,0.5585585585585585,0.8630796439395608,0.8201058201058201,0.7073509015256588,0.15,3640,910,0.2076923076923077
B1_calibration,30,0.4,A,0,blind95,0.39063101847215437,0.3125,0.8630796439395608,0.18518518518518517,1.0,0.985,3640,910,0.2076923076923077
B1_calibration,30,0.4,A,0,fixed05,0.6132876316261568,0.6580645161290322,0.8630796439395608,0.5396825396825397,0.9736477115117892,0.5,3640,910,0.2076923076923077
B1_calibration,30,0.4,A,0,rate_aware,0.5958729300078438,0.6585365853658537,0.8630796439395608,0.5714285714285714,0.957004160887656,0.43740521978017116,3640,910,0.2076923076923077
