"nF","ipf","total_items","rep","method","z_threshold","mcc","sens","spec","noise_flagged","oracle_mcc"
20,6,120,4,"pf_mean",2.9,0,1,0,1,0.558687569766022
20,6,120,4,"pf_comb_l0.5",0.1,0.157161500891314,0.952380952380952,0.333333333333333,0.875,0.445430669339456
20,6,120,4,"pf_comb_l0.5",0.3,0.12562711231772,1,0.186379928315412,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",0.5,0.0845121087361797,1,0.0931899641577061,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",0.7,0.039193090083481,1,0.021505376344086,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",0.9,0.0275733763415315,1,0.010752688172043,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",1.1,0.0224757613221161,1,0.00716845878136201,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",1.3,0,1,0,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",1.5,0,1,0,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",1.7,0,1,0,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",1.9,0,1,0,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",2.1,0,1,0,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",2.3,0,1,0,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",2.5,0,1,0,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",2.7,0,1,0,1,0.445430669339456
20,6,120,4,"pf_comb_l0.5",2.9,0,1,0,1,0.445430669339456
20,6,120,4,"pf_comb_l1.0",0.1,0.0275733763415315,1,0.010752688172043,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",0.3,0.0158661644576225,1,0.003584229390681,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",0.5,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",0.7,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",0.9,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",1.1,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",1.3,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",1.5,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",1.7,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",1.9,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",2.1,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",2.3,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",2.5,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",2.7,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.0",2.9,0,1,0,1,0.127085793200151
20,6,120,4,"pf_comb_l1.5",0.1,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",0.3,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",0.5,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",0.7,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",0.9,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",1.1,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",1.3,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",1.5,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",1.7,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",1.9,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",2.1,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",2.3,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",2.5,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",2.7,0,1,0,1,0.0606999798637141
20,6,120,4,"pf_comb_l1.5",2.9,0,1,0,1,0.0606999798637141
20,6,120,4,"proplow_fz0.5",0.1,0,1,0,1,0.458512369387107
20,6,120,4,"proplow_fz0.5",0.2,0.0158661644576225,1,0.003584229390681,1,0.458512369387107
20,6,120,4,"proplow_fz0.5",0.3,0.0535247893688552,1,0.039426523297491,1,0.458512369387107
20,6,120,4,"proplow_fz0.5",0.4,0.102903591717869,1,0.132616487455197,0.958333333333333,0.458512369387107
20,6,120,4,"proplow_fz0.5",0.5,0.101393802362264,0.904761904761905,0.268817204301075,0.833333333333333,0.458512369387107
20,6,120,4,"proplow_fz0.5",0.6,0.193995898415793,0.666666666666667,0.691756272401434,0.541666666666667,0.458512369387107
20,6,120,4,"proplow_fz0.5",0.7,0.36038722615522,0.619047619047619,0.885304659498208,0.291666666666667,0.458512369387107
20,6,120,4,"proplow_fz0.5",0.8,0.458512369387107,0.333333333333333,0.989247311827957,0,0.458512369387107
20,6,120,4,"proplow_fz1.0",0.1,0,1,0,1,0.37386481488906
20,6,120,4,"proplow_fz1.0",0.2,0,1,0,1,0.37386481488906
20,6,120,4,"proplow_fz1.0",0.3,0.0158661644576225,1,0.003584229390681,1,0.37386481488906
20,6,120,4,"proplow_fz1.0",0.4,0.0318927292409493,1,0.014336917562724,1,0.37386481488906
20,6,120,4,"proplow_fz1.0",0.5,0.0771785274703958,1,0.0788530465949821,0.958333333333333,0.37386481488906
20,6,120,4,"proplow_fz1.0",0.6,0.0917576658866295,0.80952380952381,0.362007168458781,0.791666666666667,0.37386481488906
20,6,120,4,"proplow_fz1.0",0.7,0.125278011680858,0.666666666666667,0.577060931899642,0.666666666666667,0.37386481488906
20,6,120,4,"proplow_fz1.0",0.8,0.37386481488906,0.428571428571429,0.953405017921147,0.166666666666667,0.37386481488906
20,6,120,4,"proplow_fz1.5",0.1,0,1,0,1,0.423717688486898
20,6,120,4,"proplow_fz1.5",0.2,0,1,0,1,0.423717688486898
20,6,120,4,"proplow_fz1.5",0.3,0,1,0,1,0.423717688486898
20,6,120,4,"proplow_fz1.5",0.4,0.0158661644576225,1,0.003584229390681,1,0.423717688486898
20,6,120,4,"proplow_fz1.5",0.5,0.0224757613221161,1,0.00716845878136201,1,0.423717688486898
20,6,120,4,"proplow_fz1.5",0.6,0.110693555665253,1,0.150537634408602,0.958333333333333,0.423717688486898
20,6,120,4,"proplow_fz1.5",0.7,0.127397058499582,0.904761904761905,0.326164874551971,0.916666666666667,0.423717688486898
20,6,120,4,"proplow_fz1.5",0.8,0.258672172725135,0.571428571428571,0.831541218637993,0.5,0.423717688486898
20,6,120,4,"proplow_fz2.0",0.1,0,1,0,1,0.410679808630818
20,6,120,4,"proplow_fz2.0",0.2,0,1,0,1,0.410679808630818
20,6,120,4,"proplow_fz2.0",0.3,0,1,0,1,0.410679808630818
20,6,120,4,"proplow_fz2.0",0.4,0,1,0,1,0.410679808630818
20,6,120,4,"proplow_fz2.0",0.5,0.0158661644576225,1,0.003584229390681,1,0.410679808630818
20,6,120,4,"proplow_fz2.0",0.6,0.0733235575106766,1,0.0716845878136201,1,0.410679808630818
20,6,120,4,"proplow_fz2.0",0.7,0.121218449593926,1,0.175627240143369,0.916666666666667,0.410679808630818
20,6,120,4,"proplow_fz2.0",0.8,0.278196251419552,0.904761904761905,0.630824372759857,0.625,0.410679808630818
30,6,180,4,"std",0.1,0.504843689929778,0.347826086956522,0.992779783393502,0.0454545454545455,0.799524271755807
30,6,180,4,"std",0.3,0.580518993744432,0.434782608695652,0.992779783393502,0.0454545454545455,0.799524271755807
30,6,180,4,"std",0.5,0.681189183098052,0.565217391304348,0.992779783393502,0.0454545454545455,0.799524271755807
30,6,180,4,"std",0.7,0.742189251040964,0.652173913043478,0.992779783393502,0.0454545454545455,0.799524271755807
30,6,180,4,"std",0.9,0.799524271755807,0.739130434782609,0.992779783393502,0.0454545454545455,0.799524271755807
30,6,180,4,"std",1.1,0.73595871076301,0.739130434782609,0.981949458483754,0.181818181818182,0.799524271755807
30,6,180,4,"std",1.3,0.729049747506188,0.782608695652174,0.974729241877256,0.181818181818182,0.799524271755807
30,6,180,4,"std",1.5,0.682770228233002,0.782608695652174,0.963898916967509,0.181818181818182,0.799524271755807
30,6,180,4,"std",1.7,0.643034336837386,0.782608695652174,0.953068592057762,0.227272727272727,0.799524271755807
30,6,180,4,"std",1.9,0.615842483738729,0.826086956521739,0.935018050541516,0.272727272727273,0.799524271755807
30,6,180,4,"std",2.1,0.57834573665828,0.826086956521739,0.92057761732852,0.318181818181818,0.799524271755807
30,6,180,4,"std",2.3,0.545596402986567,0.826086956521739,0.906137184115523,0.318181818181818,0.799524271755807
30,6,180,4,"std",2.5,0.490664604398645,0.826086956521739,0.877256317689531,0.409090909090909,0.799524271755807
30,6,180,4,"std",2.7,0.482344051504055,0.869565217391304,0.855595667870036,0.454545454545455,0.799524271755807
30,6,180,4,"std",2.9,0.458550406537302,0.91304347826087,0.819494584837545,0.5,0.799524271755807
30,6,180,4,"std_cf",0.1,0.504843689929778,0.347826086956522,0.992779783393502,0.0454545454545455,0.776819581670084
30,6,180,4,"std_cf",0.3,0.580518993744432,0.434782608695652,0.992779783393502,0.0454545454545455,0.776819581670084
30,6,180,4,"std_cf",0.5,0.649020048118253,0.521739130434783,0.992779783393502,0.0454545454545455,0.776819581670084
30,6,180,4,"std_cf",0.7,0.771265700700434,0.695652173913043,0.992779783393502,0.0454545454545455,0.776819581670084
30,6,180,4,"std_cf",0.9,0.776819581670084,0.739130434782609,0.989169675090253,0.0909090909090909,0.776819581670084
30,6,180,4,"std_cf",1.1,0.764558154135928,0.782608695652174,0.981949458483754,0.181818181818182,0.776819581670084
30,6,180,4,"std_cf",1.3,0.741158689419997,0.826086956521739,0.971119133574007,0.181818181818182,0.776819581670084
30,6,180,4,"std_cf",1.5,0.697415208668201,0.826086956521739,0.96028880866426,0.272727272727273,0.776819581670084
30,6,180,4,"std_cf",1.7,0.671561180888865,0.826086956521739,0.953068592057762,0.272727272727273,0.776819581670084
30,6,180,4,"std_cf",1.9,0.626109456536269,0.826086956521739,0.938628158844765,0.318181818181818,0.776819581670084
30,6,180,4,"std_cf",2.1,0.587228904776638,0.826086956521739,0.924187725631769,0.318181818181818,0.776819581670084
30,6,180,4,"std_cf",2.3,0.553397865335008,0.826086956521739,0.909747292418773,0.363636363636364,0.776819581670084
30,6,180,4,"std_cf",2.5,0.523546581726723,0.826086956521739,0.895306859205776,0.454545454545455,0.776819581670084
30,6,180,4,"std_cf",2.7,0.499155505476913,0.869565217391304,0.866425992779783,0.454545454545455,0.776819581670084
30,6,180,4,"std_cf",2.9,0.497373937438373,0.91304347826087,0.848375451263538,0.5,0.776819581670084
30,6,180,4,"efa_d",0.1,0.574419975729409,0.347826086956522,1,0,0.726594177682795
30,6,180,4,"efa_d",0.3,0.644431806961053,0.434782608695652,1,0,0.726594177682795
30,6,180,4,"efa_d",0.5,0.649020048118253,0.521739130434783,0.992779783393502,0.0454545454545455,0.726594177682795
30,6,180,4,"efa_d",0.7,0.688001668828189,0.608695652173913,0.989169675090253,0.0454545454545455,0.726594177682795
30,6,180,4,"efa_d",0.9,0.726594177682795,0.695652173913043,0.985559566787004,0.0454545454545455,0.726594177682795
30,6,180,4,"efa_d",1.1,0.683720229526529,0.739130434782609,0.971119133574007,0.0909090909090909,0.726594177682795
30,6,180,4,"efa_d",1.3,0.668251177568979,0.739130434782609,0.967509025270758,0.0909090909090909,0.726594177682795
30,6,180,4,"efa_d",1.5,0.643034336837386,0.782608695652174,0.953068592057762,0.227272727272727,0.726594177682795
30,6,180,4,"efa_d",1.7,0.636783694703095,0.826086956521739,0.942238267148014,0.272727272727273,0.726594177682795
30,6,180,4,"efa_d",1.9,0.61481908561718,0.869565217391304,0.924187725631769,0.272727272727273,0.726594177682795
30,6,180,4,"efa_d",2.1,0.565150128212036,0.869565217391304,0.902527075812274,0.409090909090909,0.726594177682795
30,6,180,4,"efa_d",2.3,0.56999986564217,0.91304347826087,0.891696750902527,0.454545454545455,0.726594177682795
30,6,180,4,"efa_d",2.5,0.525147416043418,0.91304347826087,0.866425992779783,0.545454545454545,0.726594177682795
30,6,180,4,"efa_d",2.7,0.472399514251794,0.91304347826087,0.830324909747292,0.727272727272727,0.726594177682795
30,6,180,4,"efa_d",2.9,0.429006227283555,0.91304347826087,0.794223826714801,0.727272727272727,0.726594177682795
30,6,180,4,"efa_d_cf",0.1,0.574419975729409,0.347826086956522,1,0,0.71851154880574
30,6,180,4,"efa_d_cf",0.3,0.708386613511929,0.521739130434783,1,0,0.71851154880574
30,6,180,4,"efa_d_cf",0.5,0.712200930112778,0.608695652173913,0.992779783393502,0.0909090909090909,0.71851154880574
30,6,180,4,"efa_d_cf",0.7,0.696647462179679,0.652173913043478,0.985559566787004,0.0909090909090909,0.71851154880574
30,6,180,4,"efa_d_cf",0.9,0.657485652493244,0.652173913043478,0.978339350180505,0.136363636363636,0.71851154880574
30,6,180,4,"efa_d_cf",1.1,0.623720890303165,0.695652173913043,0.963898916967509,0.227272727272727,0.71851154880574
30,6,180,4,"efa_d_cf",1.3,0.609825194543447,0.695652173913043,0.96028880866426,0.227272727272727,0.71851154880574
30,6,180,4,"efa_d_cf",1.5,0.590389402376915,0.739130434782609,0.945848375451264,0.318181818181818,0.71851154880574
30,6,180,4,"efa_d_cf",1.7,0.568851042881619,0.739130434782609,0.938628158844765,0.363636363636364,0.71851154880574
30,6,180,4,"efa_d_cf",1.9,0.521918907502641,0.739130434782609,0.92057761732852,0.409090909090909,0.71851154880574
30,6,180,4,"efa_d_cf",2.1,0.50329420553191,0.826086956521739,0.884476534296029,0.454545454545455,0.71851154880574
30,6,180,4,"efa_d_cf",2.3,0.531091238392902,0.91304347826087,0.870036101083033,0.545454545454545,0.71851154880574
30,6,180,4,"efa_d_cf",2.5,0.492172643295801,0.91304347826087,0.844765342960289,0.590909090909091,0.71851154880574
30,6,180,4,"efa_d_cf",2.7,0.478933486877061,0.956521739130435,0.815884476534296,0.681818181818182,0.71851154880574
30,6,180,4,"efa_d_cf",2.9,0.457568559326402,0.956521739130435,0.797833935018051,0.681818181818182,0.71851154880574
30,6,180,4,"iterative",0.1,0.543732012236404,0.391304347826087,0.992779783393502,0.0909090909090909,0.700094219143179
30,6,180,4,"iterative",0.3,0.589622240175765,0.478260869565217,0.989169675090253,0.0909090909090909,0.700094219143179
30,6,180,4,"iterative",0.5,0.665757396911045,0.608695652173913,0.985559566787004,0.0909090909090909,0.700094219143179
30,6,180,4,"iterative",0.7,0.6703814157903,0.695652173913043,0.974729241877256,0.136363636363636,0.700094219143179
30,6,180,4,"iterative",0.9,0.668251177568979,0.739130434782609,0.967509025270758,0.136363636363636,0.700094219143179
30,6,180,4,"iterative",1.1,0.65565381892759,0.782608695652174,0.956678700361011,0.272727272727273,0.700094219143179
30,6,180,4,"iterative",1.3,0.619434179244589,0.782608695652174,0.945848375451264,0.272727272727273,0.700094219143179
30,6,180,4,"iterative",1.5,0.608372884675154,0.782608695652174,0.942238267148014,0.318181818181818,0.700094219143179
30,6,180,4,"iterative",1.7,0.605955973454629,0.826086956521739,0.931407942238267,0.454545454545455,0.700094219143179
30,6,180,4,"iterative",1.9,0.55772064058617,0.869565217391304,0.898916967509025,0.5,0.700094219143179
30,6,180,4,"iterative",2.1,0.53664703558704,0.869565217391304,0.888086642599278,0.590909090909091,0.700094219143179
30,6,180,4,"iterative",2.3,0.493422843990856,0.869565217391304,0.862815884476534,0.590909090909091,0.700094219143179
30,6,180,4,"iterative",2.5,0.492172643295801,0.91304347826087,0.844765342960289,0.590909090909091,0.700094219143179
30,6,180,4,"iterative",2.7,0.483438226272949,0.956521739130435,0.819494584837545,0.590909090909091,0.700094219143179
30,6,180,4,"iterative",2.9,0.453510029289072,0.956521739130435,0.794223826714801,0.636363636363636,0.700094219143179
30,6,180,4,"pf_mean",0.1,0.708417856060741,0.565217391304348,0.996389891696751,0.0454545454545455,0.708417856060741
30,6,180,4,"pf_mean",0.3,0.668881304688669,0.782608695652174,0.96028880866426,0.181818181818182,0.708417856060741
30,6,180,4,"pf_mean",0.5,0.525147416043418,0.91304347826087,0.866425992779783,0.5,0.708417856060741
30,6,180,4,"pf_mean",0.7,0.412822631022116,0.956521739130435,0.754512635379061,0.727272727272727,0.708417856060741
30,6,180,4,"pf_mean",0.9,0.27087718009258,0.956521739130435,0.552346570397112,0.863636363636364,0.708417856060741
30,6,180,4,"pf_mean",1.1,0.203755356953786,1,0.36101083032491,0.954545454545455,0.708417856060741
30,6,180,4,"pf_mean",1.3,0.153034050235018,1,0.23826714801444,1,0.708417856060741
30,6,180,4,"pf_mean",1.5,0.0830324909747292,1,0.0830324909747292,1,0.708417856060741
30,6,180,4,"pf_mean",1.7,0.0411647984586021,1,0.0216606498194946,1,0.708417856060741
30,6,180,4,"pf_mean",1.9,0.0236064618293139,1,0.0072202166064982,1,0.708417856060741
30,6,180,4,"pf_mean",2.1,0,1,0,1,0.708417856060741
30,6,180,4,"pf_mean",2.3,0,1,0,1,0.708417856060741
30,6,180,4,"pf_mean",2.5,0,1,0,1,0.708417856060741
30,6,180,4,"pf_mean",2.7,0,1,0,1,0.708417856060741
30,6,180,4,"pf_mean",2.9,0,1,0,1,0.708417856060741
30,6,180,4,"pf_comb_l0.5",0.1,0.175584930794516,0.956521739130435,0.353790613718412,0.909090909090909,0.559172219958219
30,6,180,4,"pf_comb_l0.5",0.3,0.103020267608482,1,0.122743682310469,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",0.5,0.0613274294109778,1,0.0469314079422383,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",0.7,0.0236064618293139,1,0.0072202166064982,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",0.9,0,1,0,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",1.1,0,1,0,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",1.3,0,1,0,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",1.5,0,1,0,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",1.7,0,1,0,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",1.9,0,1,0,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",2.1,0,1,0,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",2.3,0,1,0,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",2.5,0,1,0,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",2.7,0,1,0,1,0.559172219958219
30,6,180,4,"pf_comb_l0.5",2.9,0,1,0,1,0.559172219958219
30,6,180,4,"pf_comb_l1.0",0.1,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",0.3,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",0.5,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",0.7,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",0.9,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",1.1,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",1.3,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",1.5,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",1.7,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",1.9,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",2.1,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",2.3,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",2.5,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",2.7,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.0",2.9,0,1,0,1,0.139534673861584
30,6,180,4,"pf_comb_l1.5",0.1,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",0.3,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",0.5,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",0.7,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",0.9,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",1.1,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",1.3,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",1.5,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",1.7,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",1.9,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",2.1,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",2.3,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",2.5,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",2.7,0,1,0,1,0.0289605253758935
30,6,180,4,"pf_comb_l1.5",2.9,0,1,0,1,0.0289605253758935
30,6,180,4,"proplow_fz0.5",0.1,0,1,0,1,0.580518993744432
30,6,180,4,"proplow_fz0.5",0.2,0,1,0,1,0.580518993744432
30,6,180,4,"proplow_fz0.5",0.3,0.0289605253758935,1,0.0108303249097473,1,0.580518993744432
30,6,180,4,"proplow_fz0.5",0.4,0.0588191050930482,1,0.0433212996389892,1,0.580518993744432
30,6,180,4,"proplow_fz0.5",0.5,0.137432412768305,0.956521739130435,0.267148014440433,0.954545454545455,0.580518993744432
30,6,180,4,"proplow_fz0.5",0.6,0.276768653838021,0.91304347826087,0.602888086642599,0.727272727272727,0.580518993744432
30,6,180,4,"proplow_fz0.5",0.7,0.502402157607891,0.565217391304348,0.956678700361011,0.136363636363636,0.580518993744432
30,6,180,4,"proplow_fz0.5",0.8,0.580518993744432,0.434782608695652,0.992779783393502,0,0.580518993744432
30,6,180,4,"proplow_fz1.0",0.1,0,1,0,1,0.574419975729409
30,6,180,4,"proplow_fz1.0",0.2,0,1,0,1,0.574419975729409
30,6,180,4,"proplow_fz1.0",0.3,0,1,0,1,0.574419975729409
30,6,180,4,"proplow_fz1.0",0.4,0,1,0,1,0.574419975729409
30,6,180,4,"proplow_fz1.0",0.5,0.070624482150649,1,0.0613718411552347,1,0.574419975729409
30,6,180,4,"proplow_fz1.0",0.6,0.121136073760781,0.956521739130435,0.231046931407942,0.954545454545455,0.574419975729409
30,6,180,4,"proplow_fz1.0",0.7,0.38915010457841,0.869565217391304,0.779783393501805,0.545454545454545,0.574419975729409
30,6,180,4,"proplow_fz1.0",0.8,0.411743121648572,0.652173913043478,0.895306859205776,0.272727272727273,0.574419975729409
