size,rate,rep,scenario,tau,mcc_full,f1_full,mcc_norr,f1_norr,delta_mcc,delta_f1
150,0.2,3,B,0.4,0.7284800384069875,0.7611940298507464,0.589230367078681,0.639344262295082,0.13924967132830646,0.12184976755566435
150,0.2,4,B,0.4,0.6805189057211414,0.7218045112781954,0.6121902811679352,0.6614173228346457,0.06832862455320621,0.06038718844354973
150,0.2,5,B,0.4,0.7134781942259253,0.7500000000000001,0.6805189057211414,0.7218045112781954,0.03295928850478391,0.028195488721804662
150,0.2,6,B,0.4,0.6876498707516049,0.7272727272727272,0.5828639656656244,0.6341463414634146,0.10478590508598051,0.09312638580931254
150,0.2,7,B,0.4,0.7613118355915349,0.7883211678832117,0.7284800384069875,0.7611940298507464,0.03283179718454743,0.02712713803246536
150,0.2,8,B,0.4,0.6949389597473599,0.732824427480916,0.6254089614075361,0.672,0.06952999833982376,0.06082442748091599
150,0.2,9,B,0.4,0.7173820988442019,0.7518796992481204,0.6014052548139137,0.6504065040650406,0.11597684403028818,0.10147319518307973
150,0.2,10,B,0.4,0.754314556205185,0.7786259541984732,0.6717336837730427,0.7096774193548386,0.0825808724321423,0.06894853484363461
150,0.2,11,B,0.4,0.6304616847349724,0.6771653543307087,0.6068861027015358,0.656,0.02357558203343668,0.021165354330708652
150,0.2,12,B,0.4,0.7023926834240052,0.7384615384615385,0.6793957704656779,0.71875,0.022996912958327287,0.019711538461538503
150,0.4,1,B,0.4,0.7009016454642085,0.7665198237885462,0.49499236624269227,0.5714285714285714,0.20590927922151625,0.19509125235997482
150,0.4,2,B,0.4,0.7564351880393797,0.8135593220338982,0.5782580089059045,0.6538461538461539,0.1781771791334752,0.1597131681877444
150,0.4,3,B,0.4,0.7109503727228684,0.7753303964757708,0.5803087231272845,0.6570048309178744,0.1306416495955839,0.11832556555789642
150,0.4,4,B,0.4,0.7027683308140198,0.7678571428571428,0.5495409243332817,0.6268656716417911,0.15322740648073807,0.14099147121535172
150,0.4,5,B,0.4,0.6727424490746295,0.7420814479638008,0.6005766381946529,0.6761904761904761,0.07216581087997664,0.0658909717733247
150,0.4,6,B,0.4,0.6982911234831117,0.7644444444444445,0.6205723102574937,0.6948356807511737,0.07771881322561802,0.06960876369327074
150,0.4,7,B,0.4,0.6820877142898251,0.75,0.5647639145538835,0.6407766990291263,0.11732379973594154,0.10922330097087374
150,0.4,8,B,0.4,0.7350606582876049,0.7966101694915255,0.5971296904187249,0.6728971962616822,0.13793096786888004,0.12371297322984331
150,0.4,9,B,0.4,0.5597416439457273,0.6372549019607843,0.5104149271748775,0.5888324873096447,0.04932671677084988,0.04842241465113961
150,0.4,10,B,0.4,0.6337636809698899,0.7069767441860466,0.5247160457540165,0.6030150753768844,0.10904763521587335,0.10396166880916224
150,0.4,11,B,0.4,0.7027333133312732,0.7685589519650654,0.5475141137532733,0.624390243902439,0.1552191995779999,0.14416870806262638
150,0.4,12,B,0.4,0.6403201960102054,0.7129629629629629,0.6005766381946529,0.6761904761904761,0.0397435578155525,0.03677248677248679
150,0.6,1,B,0.4,0.6562544973498752,0.751592356687898,0.5378509223571529,0.6388888888888888,0.11840357499272225,0.1127034677990092
150,0.6,2,B,0.4,0.6428294589531357,0.7395498392282958,0.5564589284286687,0.6575342465753424,0.08637053052446697,0.08201559265295333
150,0.6,3,B,0.4,0.5840486172336791,0.6845637583892616,0.45116864545597307,0.548148148148148,0.132879971777706,0.1364156102411136
150,0.6,4,B,0.4,0.6158402871356008,0.7147540983606557,0.6113207906887724,0.7105263157894737,0.004519496446828364,0.004227782571182059
150,0.6,5,B,0.4,0.5840486172336791,0.6845637583892616,0.5471784895299698,0.6482758620689656,0.03687012770370923,0.036287896320296054
150,0.6,6,B,0.4,0.5840486172336791,0.6845637583892616,0.5471784895299698,0.6482758620689656,0.03687012770370923,0.036287896320296054
150,0.6,7,B,0.4,0.5977198509818347,0.6976744186046512,0.5794743888181982,0.6801346801346801,0.018245462163636428,0.017539738469971033
150,0.6,8,B,0.4,0.5,0.6000000000000001,0.45614227260576157,0.5535055350553505,0.04385772739423843,0.046494464944649594
150,0.6,9,B,0.4,0.6203532141677888,0.7189542483660131,0.5564589284286687,0.6575342465753424,0.06389428573912004,0.06142000179067064
150,0.6,10,B,0.4,0.6473089910378931,0.7435897435897436,0.5095512131016741,0.6099290780141844,0.13775777793621902,0.13366066557555922
150,0.6,11,B,0.4,0.561082475596798,0.6621160409556314,0.5095512131016741,0.6099290780141844,0.051531262495123964,0.05218696294144698
150,0.6,12,B,0.4,0.6383450536225745,0.7354838709677419,0.6293605352999745,0.7272727272727274,0.008984518322600055,0.008211143695014522
200,0.1,1,B,0.4,0.6661566007208781,0.6666666666666667,0.5606072028945467,0.5789473684210527,0.10554939782633144,0.08771929824561409
200,0.1,2,B,0.4,0.6456498061509979,0.65,0.538517204332862,0.56,0.10713260181813589,0.08999999999999997
200,0.1,3,B,0.4,0.6927566114815003,0.6904761904761905,0.6532272492436951,0.6585365853658537,0.03952936223780512,0.03193960511033678
200,0.1,4,B,0.4,0.6330630406074588,0.6419753086419753,0.570818663587491,0.5897435897435898,0.06224437701996777,0.052231718898385515
200,0.1,5,B,0.4,0.7002963200900232,0.691358024691358,0.5944317033852126,0.6052631578947368,0.10586461670481062,0.08609486679662115
200,0.1,6,B,0.4,0.6009182535310349,0.617283950617284,0.5387620422613344,0.5641025641025642,0.0621562112697005,0.05318138651471982
200,0.1,7,B,0.4,0.679708789732686,0.6749999999999999,0.6376829407159547,0.641025641025641,0.04202584901673134,0.033974358974358965
200,0.1,8,B,0.4,0.6292951153791286,0.631578947368421,0.5147856125682136,0.5352112676056338,0.11450950281091499,0.09636767976278726
200,0.1,9,B,0.4,0.624855569505394,0.6329113924050633,0.5606072028945467,0.5789473684210527,0.06424836661084732,0.05396402398401068
200,0.1,10,B,0.4,0.6456498061509979,0.65,0.516061439265292,0.5405405405405405,0.12958836688570585,0.10945945945945956
200,0.1,11,B,0.4,0.679708789732686,0.6749999999999999,0.5723088951594519,0.5866666666666667,0.10739989457323407,0.08833333333333326
200,0.1,12,B,0.4,0.6661566007208781,0.6666666666666667,0.49322067471713177,0.5205479452054794,0.17293592600374635,0.14611872146118732
200,0.2,1,B,0.4,0.7603322146279722,0.7851851851851851,0.6568683977426227,0.6984126984126985,0.10346381688534945,0.08677248677248661
200,0.2,2,B,0.4,0.8041007869483421,0.822695035460993,0.6721464724256762,0.7131782945736433,0.13195431452266593,0.10951674088734964
200,0.2,3,B,0.4,0.7115036257617225,0.7441860465116279,0.5773548757546952,0.6271186440677966,0.1341487500070273,0.11706740244383129
200,0.2,4,B,0.4,0.7023926834240052,0.7384615384615385,0.7137575649774492,0.748091603053435,-0.011364881553444062,-0.009630064591896526
200,0.2,5,B,0.4,0.7853464997761386,0.8085106382978723,0.7098961534017092,0.746268656716418,0.07545034637442938,0.06224198158145433
200,0.2,6,B,0.4,0.7933820123756862,0.8115942028985508,0.6687261436652292,0.7086614173228345,0.12465586871045697,0.10293278557571628
200,0.2,7,B,0.4,0.7853464997761386,0.8085106382978723,0.6650569706848027,0.7076923076923077,0.12028952909133583,0.10081833060556455
200,0.2,8,B,0.4,0.7583952786593614,0.7851851851851853,0.5957390056425881,0.6446280991735538,0.16265627301677332,0.14055708601163153
200,0.2,9,B,0.4,0.7243059588782261,0.7591240875912408,0.6467852245114255,0.6923076923076923,0.07752073436680063,0.06681639528354855
200,0.2,10,B,0.4,0.7473536048284551,0.7761194029850748,0.5957390056425881,0.6446280991735538,0.15161459918586706,0.13149130381152097
200,0.2,11,B,0.4,0.8084266402839084,0.8275862068965517,0.7134781942259253,0.7500000000000001,0.09494844605798314,0.0775862068965516
200,0.2,12,B,0.4,0.7460259319317165,0.7727272727272727,0.6152836432398204,0.6611570247933884,0.13074228869189608,0.11157024793388426
200,0.4,1,B,0.4,0.7009016454642085,0.7665198237885462,0.5916203897283004,0.6666666666666666,0.10928125573590808,0.09985315712187959
200,0.4,2,B,0.4,0.7133535295665779,0.7772925764192141,0.5982547293194673,0.6729857819905214,0.11509880024711061,0.10430679442869273
200,0.4,3,B,0.4,0.7009016454642085,0.7665198237885462,0.6179817700952901,0.6915887850467289,0.08291987536891843,0.07493103874181728
200,0.4,4,B,0.4,0.6728120136762767,0.7407407407407408,0.5499286189098542,0.6262626262626262,0.12288339476642252,0.11447811447811462
200,0.4,5,B,0.4,0.809848943858525,0.8559670781893004,0.7053182976269227,0.7699115044247787,0.10453064623160235,0.08605557376452166
200,0.4,6,B,0.4,0.7547343881272225,0.8119658119658121,0.6005766381946529,0.6761904761904761,0.1541577499325696,0.13577533577533596
200,0.4,7,B,0.4,0.822233414227178,0.8653061224489796,0.5528144154720838,0.6305418719211823,0.26941899875509423,0.23476425052779737
200,0.4,8,B,0.4,0.7391429452309815,0.7982456140350876,0.574266965495677,0.6502463054187192,0.16487597973530443,0.14799930861636845
200,0.4,9,B,0.4,0.763900207149299,0.8200836820083682,0.6462121659854972,0.7181818181818183,0.11768804116380172,0.10190186382654998
200,0.4,10,B,0.4,0.7470914933296892,0.8035714285714286,0.6413844654001493,0.7115384615384615,0.1057070279295399,0.09203296703296715
200,0.4,11,B,0.4,0.7178345482418172,0.780701754385965,0.4838013156933665,0.5595854922279792,0.23403323254845076,0.22111626215798585
200,0.4,12,B,0.4,0.7819915291624815,0.8347107438016529,0.6840707716600116,0.7522123893805309,0.09792075750246987,0.08249835442112197
200,0.6,1,B,0.4,0.6785511437439767,0.7711598746081504,0.5471784895299698,0.6482758620689656,0.1313726542140069,0.1228840125391848
200,0.6,2,B,0.4,0.6830009515539734,0.775,0.5095512131016741,0.6099290780141844,0.17344973845229938,0.16507092198581563
200,0.6,3,B,0.4,0.6517839163924044,0.7476038338658147,0.5748910163806684,0.6756756756756757,0.07689290001173599,0.07192815819013909
200,0.6,4,B,0.4,0.6473089910378931,0.7435897435897436,0.5931710140017395,0.6933333333333332,0.05413797703615353,0.050256410256410367
200,0.6,5,B,0.4,0.6517839163924044,0.7476038338658147,0.570298147826109,0.6711864406779661,0.08148576856629541,0.07641739318784868
200,0.6,6,B,0.4,0.6562544973498752,0.751592356687898,0.5331684286847094,0.6341463414634146,0.1230860686651658,0.11744601522448339
200,0.6,7,B,0.4,0.6067944242738516,0.7062706270627063,0.6473089910378931,0.7435897435897436,-0.040514566764041526,-0.037319116527037344
200,0.6,8,B,0.4,0.6874481462824489,0.778816199376947,0.6022608817114435,0.7019867549668874,0.08518726457100534,0.07682944441005957
200,0.6,9,B,0.4,0.561082475596798,0.6621160409556314,0.4952000418677365,0.5949820788530467,0.06588243372906155,0.06713396210258471
200,0.6,10,B,0.4,0.7096530081164522,0.7975460122699386,0.5425208018860926,0.6435986159169551,0.16713220623035951,0.1539473963529835
200,0.6,11,B,0.4,0.588614046391706,0.6889632107023411,0.5471784895299698,0.6482758620689656,0.04143555686173617,0.04068734863337553
200,0.6,12,B,0.4,0.6293605352999745,0.7272727272727274,0.5564589284286687,0.6575342465753424,0.07290160687130576,0.06973848069738497
250,0.1,1,B,0.4,0.7206167823813385,0.7073170731707317,0.6162177763161811,0.6233766233766235,0.1043990060651574,0.0839404497941082
250,0.1,2,B,0.4,0.6511496193929551,0.6493506493506493,0.6071141368560341,0.6133333333333333,0.04403548253692102,0.03601731601731606
250,0.1,3,B,0.4,0.6376829407159547,0.641025641025641,0.5498323973297269,0.5675675675675675,0.08785054338622778,0.07345807345807343
250,0.1,4,B,0.4,0.7149000896634314,0.7000000000000001,0.5845905847763572,0.5945945945945946,0.13030950488707427,0.10540540540540544
250,0.1,5,B,0.4,0.7260762778312719,0.7142857142857143,0.6037602624621278,0.6153846153846154,0.12231601536914416,0.09890109890109888
250,0.1,6,B,0.4,0.6860978020518669,0.6896551724137931,0.5897214273141578,0.6097560975609756,0.0963763747377091,0.07989907485281755
250,0.1,7,B,0.4,0.7176744196645456,0.7126436781609196,0.6009182535310349,0.617283950617284,0.1167561661335107,0.09535972754363553
250,0.1,8,B,0.4,0.6863887317521316,0.6829268292682926,0.5823493297163829,0.5974025974025974,0.10403940203574868,0.08552423186569524
250,0.1,9,B,0.4,0.679708789732686,0.6749999999999999,0.6376829407159547,0.641025641025641,0.04202584901673134,0.033974358974358965
250,0.1,10,B,0.4,0.6162177763161811,0.6233766233766235,0.4800919122024725,0.5070422535211268,0.13612586411370864,0.11633436985549672
250,0.1,11,B,0.4,0.6330630406074588,0.6419753086419753,0.46031301486183984,0.4931506849315069,0.17275002574561893,0.1488246237104684
250,0.1,12,B,0.4,0.7176744196645456,0.7126436781609196,0.6210344279375827,0.6341463414634146,0.09663999172696291,0.07849733669750492
250,0.2,1,B,0.4,0.7266123742065977,0.7575757575757576,0.6328447774060589,0.6774193548387097,0.09376759680053881,0.08015640273704783
250,0.2,2,B,0.4,0.6687261436652292,0.7086614173228345,0.6328447774060589,0.6774193548387097,0.035881366259170266,0.031242062484124755
250,0.2,3,B,0.4,0.7958512901288101,0.8169014084507041,0.6876498707516049,0.7272727272727272,0.10820141937720518,0.08962868117797695
250,0.2,4,B,0.4,0.6606113423164353,0.703125,0.48702302211782766,0.5438596491228069,0.1735883201986076,0.15926535087719307
250,0.2,5,B,0.4,0.7972511762556698,0.81203007518797,0.6039434330489358,0.6495726495726496,0.19330774320673394,0.1624574256153204
250,0.2,6,B,0.4,0.7362352089455847,0.7669172932330827,0.6322401739961475,0.6774193548387096,0.10399503494943718,0.08949793839437303
250,0.2,7,B,0.4,0.7910848288166868,0.8115942028985509,0.6909397986445693,0.7286821705426356,0.10014503017211751,0.08291203235591527
250,0.2,8,B,0.4,0.7504423377687053,0.7794117647058822,0.7284800384069875,0.7611940298507464,0.021962299361717785,0.018217734855135892
250,0.2,9,B,0.4,0.8018439916498017,0.8201438848920861,0.6441832046699896,0.688,0.15766078697981212,0.13214388489208617
250,0.2,10,B,0.4,0.7657647969083548,0.7878787878787878,0.6595512185991261,0.6991869918699187,0.10621357830922862,0.08869179600886912
250,0.2,11,B,0.4,0.7884332529103345,0.8059701492537314,0.6097108647212497,0.6554621848739496,0.1787223881890848,0.15050796437978187
250,0.2,12,B,0.4,0.8125381553922585,0.8285714285714285,0.7137575649774492,0.748091603053435,0.09878059041480924,0.08047982551799349
250,0.4,1,B,0.4,0.7178345482418172,0.780701754385965,0.5339421748014911,0.61,0.18389237344032616,0.17070175438596502
250,0.4,2,B,0.4,0.8198247078366304,0.8650793650793651,0.6506861446346404,0.7232142857142857,0.16913856320199006,0.14186507936507942
250,0.4,3,B,0.4,0.7611397439159857,0.8170212765957447,0.6415540115843544,0.7129629629629629,0.11958573233163128,0.10405831363278184
250,0.4,4,B,0.4,0.6927300127032684,0.7589285714285715,0.5547816593138618,0.6305418719211823,0.13794835338940659,0.12838669950738923
250,0.4,5,B,0.4,0.7794915986493343,0.8319327731092436,0.6021453665495494,0.6761904761904762,0.17734623209978484,0.1557422969187674
250,0.4,6,B,0.4,0.7154936798211375,0.7787610619469028,0.5565413026187227,0.6336633663366337,0.15895237720241484,0.14509769561026908
250,0.4,7,B,0.4,0.7843422000568575,0.8354430379746834,0.6444962731836481,0.7162790697674419,0.1398459268732094,0.11916396820724151
250,0.4,8,B,0.4,0.6396377099273955,0.7109004739336492,0.6261848755253051,0.6985645933014354,0.013452834402090441,0.012335880632213803
250,0.4,9,B,0.4,0.7917188285238498,0.8416666666666667,0.5870965512389102,0.6634615384615384,0.20462227728493954,0.17820512820512824
250,0.4,10,B,0.4,0.8288765776797999,0.870967741935484,0.7071362630815968,0.7719298245614035,0.12174031459820311,0.09903791737408052
250,0.4,11,B,0.4,0.757846121237666,0.8151260504201681,0.6652362556494541,0.7354260089686099,0.09260986558821194,0.07970004145155818
250,0.4,12,B,0.4,0.8273624864096455,0.8688524590163935,0.6246464263470443,0.6981132075471698,0.20271606006260123,0.17073925146922375
250,0.6,1,B,0.4,0.7451265480135659,0.8263473053892216,0.561082475596798,0.6621160409556314,0.1840440724167679,0.16423126443359026
250,0.6,2,B,0.4,0.7052154283540158,0.793846153846154,0.5518243975149023,0.6529209621993127,0.15339103083911354,0.14092519164684125
250,0.6,3,B,0.4,0.6696427375842774,0.7634069400630915,0.5518243975149023,0.6529209621993127,0.11781834006937508,0.11048597786377878
250,0.6,4,B,0.4,0.7362597204904463,0.8192771084337349,0.5840486172336791,0.6845637583892616,0.15221110325676723,0.13471335004447327
250,0.6,5,B,0.4,0.6874481462824489,0.778816199376947,0.6203532141677888,0.7189542483660131,0.06709493211466011,0.059861951010933945
250,0.6,6,B,0.4,0.6338555041909473,0.7313915857605178,0.6067944242738516,0.7062706270627063,0.02706107991709572,0.025120958697811502
250,0.6,7,B,0.4,0.7806267806267806,0.8538011695906432,0.5840486172336791,0.6845637583892616,0.19657816339310152,0.16923741120138158
250,0.6,8,B,0.4,0.7628669164257306,0.8402366863905325,0.6428294589531357,0.7395498392282958,0.12003745747259487,0.10068684716223675
250,0.6,9,B,0.4,0.7052154283540158,0.793846153846154,0.5840486172336791,0.6845637583892616,0.12116681112033678,0.10928239545689233
250,0.6,10,B,0.4,0.749560500111645,0.8298507462686566,0.5748910163806684,0.6756756756756757,0.17466948373097657,0.15417507059298097
250,0.6,11,B,0.4,0.7406930223904679,0.8228228228228229,0.6696427375842774,0.7634069400630915,0.07105028480619047,0.05941588275973142
250,0.6,12,B,0.4,0.749560500111645,0.8298507462686566,0.6022608817114435,0.7019867549668874,0.14729961840020145,0.12786399130176918
300,0.1,1,B,0.4,0.6864043909364134,0.6749999999999999,0.6071141368560341,0.6133333333333333,0.07929025408037926,0.06166666666666665
300,0.1,2,B,0.4,0.6588419936000831,0.6582278481012658,0.5723088951594519,0.5866666666666667,0.08653309844063117,0.07156118143459911
300,0.1,3,B,0.4,0.7229643978344943,0.7191011235955056,0.5285398029928463,0.5569620253164557,0.19442459484164798,0.16213909827904993
300,0.1,4,B,0.4,0.7206167823813385,0.7073170731707317,0.6162177763161811,0.6233766233766235,0.1043990060651574,0.0839404497941082
300,0.1,5,B,0.4,0.6927566114815003,0.6904761904761905,0.570818663587491,0.5897435897435898,0.12193794789400925,0.10073260073260071
300,0.1,6,B,0.4,0.6511496193929551,0.6493506493506493,0.6071141368560341,0.6133333333333333,0.04403548253692102,0.03601731601731606
300,0.1,7,B,0.4,0.7149000896634314,0.7000000000000001,0.5845905847763572,0.5945945945945946,0.13030950488707427,0.10540540540540544
300,0.1,8,B,0.4,0.6939384524310297,0.6835443037974683,0.6511496193929551,0.6493506493506493,0.04278883303807457,0.03419365444681899
300,0.1,9,B,0.4,0.6863887317521316,0.6829268292682926,0.5823493297163829,0.5974025974025974,0.10403940203574868,0.08552423186569524
300,0.1,10,B,0.4,0.6863887317521316,0.6829268292682926,0.5606072028945467,0.5789473684210527,0.12578152885758487,0.10397946084723997
300,0.1,11,B,0.4,0.6330630406074588,0.6419753086419753,0.5277165647133114,0.5526315789473684,0.10534647589414736,0.08934372969460691
300,0.1,12,B,0.4,0.6797607014685472,0.6823529411764705,0.6210344279375827,0.6341463414634146,0.05872627353096449,0.04820659971305585
300,0.2,1,B,0.4,0.7828396108825424,0.8057553956834532,0.6835879254432077,0.7230769230769231,0.09925168543933471,0.08267847260653016
300,0.2,2,B,0.4,0.8125381553922585,0.8285714285714285,0.6560209930076698,0.6984126984126984,0.15651716238458868,0.13015873015873014
300,0.2,3,B,0.4,0.7473536048284551,0.7761194029850748,0.6793957704656779,0.71875,0.06795783436277725,0.05736940298507476
300,0.2,4,B,0.4,0.7346024131351409,0.7633587786259542,0.6399688553793795,0.6829268292682927,0.09463355775576132,0.08043194935766151
300,0.2,5,B,0.4,0.7603322146279722,0.7851851851851851,0.6568683977426227,0.6984126984126985,0.10346381688534945,0.08677248677248661
300,0.2,6,B,0.4,0.7714199962279122,0.7941176470588235,0.6568683977426227,0.6984126984126985,0.11455159848528951,0.095704948646125
300,0.2,7,B,0.4,0.7714199962279122,0.7941176470588235,0.6568683977426227,0.6984126984126985,0.11455159848528951,0.095704948646125
300,0.2,8,B,0.4,0.7460259319317165,0.7727272727272727,0.6521443542903627,0.6935483870967741,0.09388157764135385,0.07917888563049857
300,0.2,9,B,0.4,0.8150743910643385,0.8285714285714285,0.6921513532962342,0.7286821705426356,0.12292303776810432,0.0998892580287929
300,0.2,10,B,0.4,0.8062941513027424,0.8251748251748251,0.7318189907950593,0.7647058823529411,0.0744751605076831,0.060468942821883975
300,0.2,11,B,0.4,0.787782232911901,0.8111888111888111,0.5885997913027912,0.64,0.1991824416091098,0.17118881118881113
300,0.2,12,B,0.4,0.7802585034509957,0.8029197080291971,0.6441832046699896,0.688,0.1360752987810061,0.11491970802919715
300,0.4,1,B,0.4,0.8325472129697794,0.8724279835390947,0.6553162325885777,0.725581395348837,0.17723098038120166,0.14684658819025764
300,0.4,2,B,0.4,0.8161498397716512,0.860655737704918,0.6727424490746295,0.7420814479638008,0.14340739069702169,0.11857428974111717
300,0.4,3,B,0.4,0.7855847791961291,0.8368200836820084,0.6609111996788756,0.730593607305936,0.12467357951725355,0.10622647637607241
300,0.4,4,B,0.4,0.8283081370923362,0.8699186991869918,0.5734876778941016,0.6504854368932038,0.2548204591982346,0.219433262293788
300,0.4,5,B,0.4,0.7281485623493984,0.7894736842105264,0.6576024674188261,0.728110599078341,0.07054609493057229,0.06136308513218547
300,0.4,6,B,0.4,0.7549967878629432,0.811965811965812,0.6153921935329731,0.6886792452830188,0.13960459432997008,0.12328656668279314
300,0.4,7,B,0.4,0.7772288199114845,0.8312757201646092,0.648471570932781,0.7207207207207207,0.12875724897870355,0.11055499944388847
300,0.4,8,B,0.4,0.7916666666666666,0.8416666666666667,0.6864073294243418,0.7533632286995516,0.10525933724232484,0.08830343796711504
300,0.4,9,B,0.4,0.7027683308140198,0.7678571428571428,0.597788881392322,0.673076923076923,0.10497944942169779,0.09478021978021978
300,0.4,10,B,0.4,0.7488401872238077,0.8068669527896997,0.5820472111108256,0.6570048309178744,0.16679297611298216,0.14986212187182524
300,0.4,11,B,0.4,0.7855847791961291,0.8368200836820084,0.5666323516941536,0.6439024390243903,0.21895242750197552,0.19291764465761818
300,0.4,12,B,0.4,0.8037983202713069,0.8512396694214877,0.5478743442775147,0.6237623762376238,0.25592397599379224,0.2274772931838639
300,0.6,1,B,0.4,0.8117903408186773,0.8767908309455587,0.7362597204904463,0.8192771084337349,0.07553062032823099,0.05751372251182374
300,0.6,2,B,0.4,0.7096530081164522,0.7975460122699386,0.5095512131016741,0.6099290780141844,0.2001017950147781,0.1876169342557542
300,0.6,3,B,0.4,0.6918929618393668,0.782608695652174,0.5471784895299698,0.6482758620689656,0.14471447230939694,0.13433283358320836
300,0.6,4,B,0.4,0.6830009515539734,0.775,0.561082475596798,0.6621160409556314,0.12191847595717542,0.11288395904436865
300,0.6,5,B,0.4,0.749560500111645,0.8298507462686566,0.5471784895299698,0.6482758620689656,0.20238201058167515,0.18157488419969103
300,0.6,6,B,0.4,0.7052154283540158,0.793846153846154,0.6113207906887724,0.7105263157894737,0.09389463766524342,0.0833198380566803
300,0.6,7,B,0.4,0.6874481462824489,0.778816199376947,0.6428294589531357,0.7395498392282958,0.04461868732931318,0.03926636014865126
300,0.6,8,B,0.4,0.7229591011730142,0.8085106382978723,0.6158402871356008,0.7147540983606557,0.10711881403741341,0.09375653993721655
300,0.6,9,B,0.4,0.6918929618393668,0.782608695652174,0.5095512131016741,0.6099290780141844,0.1823417487376927,0.17267961763798956
300,0.6,10,B,0.4,0.7318264376977481,0.8157099697885197,0.5237638572162521,0.6245614035087719,0.20806258048149606,0.19114856627974786
300,0.6,11,B,0.4,0.8073300007400834,0.8735632183908046,0.5977198509818347,0.6976744186046512,0.20961014975824876,0.17588879978615346
300,0.6,12,B,0.4,0.6963356291420971,0.7863777089783283,0.6022608817114435,0.7019867549668874,0.09407474743065358,0.08439095401144081
