"nFactors","total_items","rep_id","z_threshold","mcc","sensitivity","specificity","tp","tn","fp","fn"
4,29,4,0.7,0.181848241863327,0.866666666666667,0.341666666666667,52,82,158,8
4,29,4,0.9,0.226133508433323,0.933333333333333,0.316666666666667,56,76,164,4
4,29,4,1.1,0.194059786413051,0.933333333333333,0.270833333333333,56,65,175,4
4,29,4,1.3,0.199351769939387,0.95,0.254166666666667,57,61,179,3
4,29,4,1.5,0.184496509322852,0.95,0.233333333333333,57,56,184,3
4,29,4,1.7,0.156524758424985,0.95,0.195833333333333,57,47,193,3
4,29,4,1.9,0.147087101353638,0.966666666666667,0.158333333333333,58,38,202,2
4,29,4,2.1,0.122513864652614,0.966666666666667,0.129166666666667,58,31,209,2
4,29,4,2.3,0.114982649618953,0.966666666666667,0.120833333333333,58,29,211,2
4,29,4,2.5,0.103128580915674,0.966666666666667,0.108333333333333,58,26,214,2
4,29,4,2.7,0.120604537831105,0.983333333333333,0.1,59,24,216,1
4,29,4,2.9,0.095800567023728,0.983333333333333,0.075,59,18,222,1
4,29,5,0.1,0.156716624144368,0.55,0.641666666666667,33,154,86,27
4,29,5,0.3,0.214268633602232,0.666666666666667,0.6,40,144,96,20
4,29,5,0.5,0.203496195460632,0.683333333333333,0.570833333333333,41,137,103,19
4,29,5,0.7,0.206708012404135,0.716666666666667,0.541666666666667,43,130,110,17
4,29,5,0.9,0.171380411114281,0.733333333333333,0.479166666666667,44,115,125,16
4,29,5,1.1,0.214948221532596,0.816666666666667,0.445833333333333,49,107,133,11
4,29,5,1.3,0.210575309589296,0.833333333333333,0.420833333333333,50,101,139,10
4,29,5,1.5,0.197501685478766,0.85,0.383333333333333,51,92,148,9
4,29,5,1.7,0.187952352889028,0.866666666666667,0.35,52,84,156,8
4,29,5,1.9,0.216087221258364,0.916666666666667,0.325,55,78,162,5
4,29,5,2.1,0.225280519650379,0.95,0.291666666666667,57,70,170,3
4,29,5,2.3,0.202278348515684,0.95,0.258333333333333,57,62,178,3
4,29,5,2.5,0.205462021745904,0.966666666666667,0.2375,58,57,183,2
4,29,5,2.7,0.201246117974981,0.983333333333333,0.204166666666667,59,49,191,1
4,29,5,2.9,0.186704011203735,0.983333333333333,0.183333333333333,59,44,196,1
4,29,6,0.1,0.154005580401604,0.7,0.491666666666667,42,118,122,18
4,29,6,0.3,0.11674546615263,0.733333333333333,0.408333333333333,44,98,142,16
4,29,6,0.5,0.0750306309998476,0.75,0.3375,45,81,159,15
4,29,6,0.7,0.0942222951805511,0.816666666666667,0.2875,49,69,171,11
4,29,6,0.9,0.0809113394062735,0.85,0.233333333333333,51,56,184,9
4,29,6,1.1,0.118169760658124,0.9,0.216666666666667,54,52,188,6
4,29,6,1.3,0.162908676787655,0.95,0.204166666666667,57,49,191,3
4,29,6,1.5,0.140028008402801,0.95,0.175,57,42,198,3
4,29,6,1.7,0.126154150044325,0.95,0.158333333333333,57,38,202,3
4,29,6,1.9,0.107705054606916,0.95,0.1375,57,33,207,3
4,29,6,2.1,0.0917860202180195,0.95,0.120833333333333,57,29,211,3
4,29,6,2.3,0.135362261543268,0.983333333333333,0.116666666666667,59,28,212,1
4,29,6,2.5,0.128123702266012,0.983333333333333,0.108333333333333,59,26,214,1
4,29,6,2.7,0.108688898473607,0.983333333333333,0.0875,59,21,219,1
4,29,6,2.9,0.100222965717159,0.983333333333333,0.0791666666666667,59,19,221,1
4,29,7,0.1,0.175407611926586,0.75,0.466666666666667,45,112,128,15
4,29,7,0.3,0.187113799795937,0.783333333333333,0.445833333333333,47,107,133,13
4,29,7,0.5,0.147770115822262,0.8,0.375,48,90,150,12
4,29,7,0.7,0.157408867151682,0.85,0.329166666666667,51,79,161,9
4,29,7,0.9,0.134715062810913,0.866666666666667,0.279166666666667,52,67,173,8
4,29,7,1.1,0.131366762030312,0.883333333333333,0.254166666666667,53,61,179,7
4,29,7,1.3,0.111134639537714,0.883333333333333,0.229166666666667,53,55,185,7
4,29,7,1.5,0.114707866935281,0.9,0.2125,54,51,189,6
4,29,7,1.7,0.146727255115835,0.95,0.183333333333333,57,44,196,3
4,29,7,1.9,0.115253837973133,0.95,0.145833333333333,57,35,205,3
4,29,7,2.1,0.118781908517437,0.966666666666667,0.125,58,30,210,2
4,29,7,2.3,0.138888888888889,0.983333333333333,0.120833333333333,59,29,211,1
4,29,7,2.5,0.131775408947805,0.983333333333333,0.1125,59,27,213,1
4,29,7,2.7,0.144076794605107,1,0.0958333333333333,60,23,217,0
4,29,7,2.9,0.14065622155408,1,0.0916666666666667,60,22,218,0
4,29,8,0.1,0.256689484523907,0.75,0.570833333333333,45,137,103,15
4,29,8,0.3,0.244911291446602,0.8,0.504166666666667,48,121,119,12
4,29,8,0.5,0.23692462248622,0.85,0.4375,51,105,135,9
4,29,8,0.7,0.241643095080977,0.883333333333333,0.404166666666667,53,97,143,7
4,29,8,0.9,0.217946118618605,0.883333333333333,0.370833333333333,53,89,151,7
4,29,8,1.1,0.215271127268064,0.9,0.345833333333333,54,83,157,6
4,29,8,1.3,0.242181126978354,0.95,0.316666666666667,57,76,164,3
4,29,8,1.5,0.241951334658604,0.966666666666667,0.291666666666667,58,70,170,2
4,29,8,1.7,0.222506183367252,0.966666666666667,0.2625,58,63,177,2
4,29,8,1.9,0.214037083554115,0.966666666666667,0.25,58,60,180,2
4,29,8,2.1,0.193828721514277,0.966666666666667,0.220833333333333,58,53,187,2
4,29,8,2.3,0.172755829770161,0.966666666666667,0.191666666666667,58,46,194,2
4,29,8,2.5,0.150414563514388,0.966666666666667,0.1625,58,39,201,2
4,29,8,2.7,0.114982649618953,0.966666666666667,0.120833333333333,58,29,211,2
4,29,8,2.9,0.120604537831105,0.983333333333333,0.1,59,24,216,1
4,29,9,0.1,0.0800284596238103,0.566666666666667,0.533333333333333,34,128,112,26
4,29,9,0.3,0.0969276456809505,0.633333333333333,0.4875,38,117,123,22
4,29,9,0.5,0.0981523779446412,0.683333333333333,0.4375,41,105,135,19
4,29,9,0.7,0.110263569283994,0.733333333333333,0.4,44,96,144,16
4,29,9,0.9,0.0883883476483184,0.75,0.354166666666667,45,85,155,15
4,29,9,1.1,0.0693246003066645,0.766666666666667,0.3125,46,75,165,14
4,29,9,1.3,0.0718975220716987,0.8,0.279166666666667,48,67,173,12
4,29,9,1.5,0.114573343766055,0.883333333333333,0.233333333333333,53,56,184,7
4,29,9,1.7,0.0861460984507896,0.883333333333333,0.2,53,48,192,7
4,29,9,1.9,0.0779488542802872,0.9,0.170833333333333,54,41,199,6
4,29,9,2.1,0.0776333231042002,0.916666666666667,0.15,55,36,204,5
4,29,9,2.3,0.13334911522761,0.966666666666667,0.141666666666667,58,34,206,2
4,29,9,2.5,0.138888888888889,0.983333333333333,0.120833333333333,59,29,211,1
4,29,9,2.7,0.144076794605107,1,0.0958333333333333,60,23,217,0
4,29,9,2.9,0.118678165819385,1,0.0666666666666667,60,16,224,0
4,29,10,0.1,0.164270523500738,0.716666666666667,0.4875,43,117,123,17
4,29,10,0.3,0.169799400185562,0.8,0.404166666666667,48,97,143,12
4,29,10,0.5,0.220916323847052,0.883333333333333,0.375,53,90,150,7
4,29,10,0.7,0.206396305454956,0.9,0.333333333333333,54,80,160,6
4,29,10,0.9,0.225280519650379,0.95,0.291666666666667,57,70,170,3
4,29,10,1.1,0.237330497801114,0.983333333333333,0.258333333333333,59,62,178,1
4,29,10,1.3,0.215365246126974,0.983333333333333,0.225,59,54,186,1
4,29,10,1.5,0.215505655951382,1,0.195833333333333,60,47,193,0
4,29,10,1.7,0.196116135138184,1,0.166666666666667,60,40,200,0
4,29,10,1.9,0.181710946077908,1,0.145833333333333,60,35,205,0
4,29,10,2.1,0.157242725508288,1,0.1125,60,27,213,0
4,29,10,2.3,0.150755672288882,1,0.104166666666667,60,25,215,0
4,29,10,2.5,0.14065622155408,1,0.0916666666666667,60,22,218,0
4,29,10,2.7,0.126322788159978,1,0.075,60,18,222,0
4,29,10,2.9,0.122546594585582,1,0.0708333333333333,60,17,223,0
5,35,1,0.1,0.168250818867026,0.783333333333333,0.420833333333333,47,101,139,13
5,35,1,0.3,0.179143590975005,0.85,0.358333333333333,51,86,154,9
5,35,1,0.5,0.157066700908715,0.866666666666667,0.308333333333333,52,74,166,8
5,35,1,0.7,0.128176847387285,0.866666666666667,0.270833333333333,52,65,175,8
5,35,1,0.9,0.12136700910941,0.883333333333333,0.241666666666667,53,58,182,7
5,35,1,1.1,0.114573343766055,0.883333333333333,0.233333333333333,53,56,184,7
5,35,1,1.3,0.132599770223149,0.916666666666667,0.2125,55,51,189,5
5,35,1,1.5,0.111803398874989,0.916666666666667,0.1875,55,45,195,5
5,35,1,1.7,0.133176392418484,0.95,0.166666666666667,57,40,200,3
5,35,1,1.9,0.126154150044325,0.95,0.158333333333333,57,38,202,3
5,35,1,2.1,0.142359470956799,0.983333333333333,0.125,59,30,210,1
5,35,1,2.3,0.138888888888889,0.983333333333333,0.120833333333333,59,29,211,1
5,35,1,2.5,0.128123702266012,0.983333333333333,0.108333333333333,59,26,214,1
5,35,1,2.7,0.120604537831105,0.983333333333333,0.1,59,24,216,1
5,35,1,2.9,0.104514906889283,0.983333333333333,0.0833333333333333,59,20,220,1
5,35,2,0.1,0.143362008602868,0.633333333333333,0.545833333333333,38,131,109,22
5,35,2,0.3,0.154005580401604,0.7,0.491666666666667,42,118,122,18
5,35,2,0.5,0.159469615017511,0.75,0.445833333333333,45,107,133,15
5,35,2,0.7,0.138342892773215,0.766666666666667,0.4,46,96,144,14
5,35,2,0.9,0.138235308269212,0.8,0.3625,48,87,153,12
5,35,2,1.1,0.148648325681468,0.833333333333333,0.3375,50,81,159,10
5,35,2,1.3,0.144766506035897,0.85,0.3125,51,75,165,9
5,35,2,1.5,0.173205080756888,0.9,0.2875,54,69,171,6
5,35,2,1.7,0.14484136487558,0.9,0.25,54,60,180,6
5,35,2,1.9,0.145833333333333,0.916666666666667,0.229166666666667,55,55,185,5
5,35,2,2.1,0.147497441783684,0.933333333333333,0.208333333333333,56,50,190,4
5,35,2,2.3,0.130747412070259,0.933333333333333,0.1875,56,45,195,4
5,35,2,2.5,0.140028008402801,0.95,0.175,57,42,198,3
5,35,2,2.7,0.143719416417096,0.966666666666667,0.154166666666667,58,37,203,2
5,35,2,2.9,0.158993175848305,0.983333333333333,0.145833333333333,59,35,205,1
5,35,3,0.1,0.100222965717159,0.633333333333333,0.491666666666667,38,118,122,22
5,35,3,0.3,0.0850517271799715,0.683333333333333,0.420833333333333,41,101,139,19
5,35,3,0.5,0.0930348865833702,0.716666666666667,0.395833333333333,43,95,145,17
5,35,3,0.7,0.0850678820118227,0.75,0.35,45,84,156,15
5,35,3,0.9,0.0822730338093269,0.8,0.291666666666667,48,70,170,12
5,35,3,1.1,0.099635142666307,0.833333333333333,0.275,50,66,174,10
5,35,3,1.3,0.138325717917125,0.9,0.241666666666667,54,58,182,6
5,35,3,1.5,0.129219147676184,0.916666666666667,0.208333333333333,55,50,190,5
5,35,3,1.7,0.0776333231042002,0.916666666666667,0.15,55,36,204,5
5,35,3,1.9,0.0426135181400395,0.916666666666667,0.116666666666667,55,28,212,5
5,35,3,2.1,0.0744817528835422,0.95,0.104166666666667,57,25,215,3
5,35,3,2.3,0.0860078077570233,0.966666666666667,0.0916666666666667,58,22,218,2
5,35,3,2.5,0.0561434614044346,0.966666666666667,0.0666666666666667,58,16,224,2
5,35,3,2.7,0.0827605888602368,1,0.0333333333333333,60,8,232,0
5,35,3,2.9,0.0772832209844659,1,0.0291666666666667,60,7,233,0
5,35,4,0.1,0.180064034153573,0.666666666666667,0.558333333333333,40,134,106,20
5,35,4,0.3,0.173580379007728,0.7,0.516666666666667,42,124,116,18
5,35,4,0.5,0.215455243532474,0.783333333333333,0.483333333333333,47,116,124,13
5,35,4,0.7,0.23692462248622,0.85,0.4375,51,105,135,9
5,35,4,0.9,0.26229263620312,0.916666666666667,0.391666666666667,55,94,146,5
5,35,4,1.1,0.233514443138238,0.916666666666667,0.35,55,84,156,5
5,35,4,1.3,0.236572304105096,0.95,0.308333333333333,57,74,166,3
5,35,4,1.5,0.208093246666441,0.95,0.266666666666667,57,64,176,3
5,35,4,1.7,0.202576732556784,0.966666666666667,0.233333333333333,58,56,184,2
5,35,4,1.9,0.204100032758251,0.983333333333333,0.208333333333333,59,50,190,1
5,35,4,2.1,0.1807393897108,0.983333333333333,0.175,59,42,198,1
5,35,4,2.3,0.162196413332079,0.983333333333333,0.15,59,36,204,1
5,35,4,2.5,0.142359470956799,0.983333333333333,0.125,59,30,210,1
5,35,4,2.7,0.154021517124155,1,0.108333333333333,60,26,214,0
5,35,4,2.9,0.137175815292184,1,0.0875,60,21,219,0
5,35,5,0.1,0.143489662791913,0.666666666666667,0.5125,40,123,117,20
5,35,5,0.3,0.130745926867935,0.683333333333333,0.479166666666667,41,115,125,19
5,35,5,0.5,0.163770073548645,0.766666666666667,0.433333333333333,46,104,136,14
5,35,5,0.7,0.189111987454677,0.833333333333333,0.391666666666667,50,94,146,10
5,35,5,0.9,0.164352810761571,0.833333333333333,0.358333333333333,50,86,154,10
5,35,5,1.1,0.172630860065827,0.866666666666667,0.329166666666667,52,79,161,8
5,35,5,1.3,0.201382665726169,0.916666666666667,0.304166666666667,55,73,167,5
5,35,5,1.5,0.2308870362957,0.966666666666667,0.275,58,66,174,2
5,35,5,1.7,0.240035804620894,0.983333333333333,0.2625,59,63,177,1
5,35,5,1.9,0.242161052418926,1,0.2375,60,57,183,0
5,35,5,2.1,0.220918041084231,1,0.204166666666667,60,49,191,0
5,35,5,2.3,0.207289049397212,1,0.183333333333333,60,44,196,0
5,35,5,2.5,0.184637236468999,1,0.15,60,36,204,0
5,35,5,2.7,0.169736292294645,1,0.129166666666667,60,31,209,0
5,35,5,2.9,0.144076794605107,1,0.0958333333333333,60,23,217,0
5,35,6,0.1,0.0700015556074093,0.566666666666667,0.520833333333333,34,125,115,26
5,35,6,0.3,0.127488069520149,0.683333333333333,0.475,41,114,126,19
5,35,6,0.5,0.143516164418328,0.75,0.425,45,102,138,15
5,35,6,0.7,0.174714139453653,0.816666666666667,0.391666666666667,49,94,146,11
5,35,6,0.9,0.20008168266626,0.866666666666667,0.366666666666667,52,88,152,8
5,35,6,1.1,0.206396305454956,0.9,0.333333333333333,54,80,160,6
5,35,6,1.3,0.185419925342802,0.9,0.304166666666667,54,73,167,6
5,35,6,1.5,0.197027601559775,0.933333333333333,0.275,56,66,174,4
5,35,6,1.7,0.199351769939387,0.95,0.254166666666667,57,61,179,3
5,35,6,1.9,0.1875,0.95,0.2375,57,57,183,3
5,35,6,2.1,0.16918824204599,0.95,0.2125,57,51,189,3
5,35,6,2.3,0.146727255115835,0.95,0.183333333333333,57,44,196,3
5,35,6,2.5,0.153704111387796,0.966666666666667,0.166666666666667,58,40,200,2
5,35,6,2.7,0.118781908517437,0.966666666666667,0.125,58,30,210,2
5,35,6,2.9,0.14065622155408,1,0.0916666666666667,60,22,218,0
5,35,7,0.1,0.136082763487954,0.533333333333333,0.633333333333333,32,152,88,28
5,35,7,0.3,0.17733390930998,0.633333333333333,0.5875,38,141,99,22
5,35,7,0.5,0.180004000133338,0.683333333333333,0.541666666666667,41,130,110,19
5,35,7,0.7,0.201007563051842,0.75,0.5,45,120,120,15
5,35,7,0.9,0.239956909566871,0.85,0.441666666666667,51,106,134,9
5,35,7,1.1,0.221135683658155,0.866666666666667,0.395833333333333,52,95,145,8
5,35,7,1.3,0.241651889050997,0.9,0.383333333333333,54,92,148,6
5,35,7,1.5,0.233514443138238,0.916666666666667,0.35,55,84,156,5
5,35,7,1.7,0.226133508433323,0.933333333333333,0.316666666666667,56,76,164,4
5,35,7,1.9,0.213861805434791,0.95,0.275,57,66,174,3
5,35,7,2.1,0.196411446456095,0.95,0.25,57,60,180,3
5,35,7,2.3,0.187910932829768,0.966666666666667,0.2125,58,51,189,2
5,35,7,2.5,0.1807393897108,0.983333333333333,0.175,59,42,198,1
5,35,7,2.7,0.19041938447735,1,0.158333333333333,60,38,202,0
5,35,7,2.9,0.178759299668703,1,0.141666666666667,60,34,206,0
5,35,8,0.1,0,0.566666666666667,0.433333333333333,34,104,136,26
5,35,8,0.3,0.0685591170191061,0.683333333333333,0.4,41,96,144,19
5,35,8,0.5,0.049029033784546,0.7,0.358333333333333,42,86,154,18
5,35,8,0.7,0.043373619897468,0.733333333333333,0.316666666666667,44,76,164,16
5,35,8,0.9,0.0648665995126877,0.8,0.270833333333333,48,65,175,12
5,35,8,1.1,0.0643739399447023,0.833333333333333,0.233333333333333,50,56,184,10
5,35,8,1.3,0.0405767830562873,0.866666666666667,0.170833333333333,52,41,199,8
5,35,8,1.5,0.073543550676819,0.916666666666667,0.145833333333333,55,35,205,5
5,35,8,1.7,0.0861668445826669,0.933333333333333,0.1375,56,33,207,4
5,35,8,1.9,0.111111111111111,0.966666666666667,0.116666666666667,58,28,212,2
5,35,8,2.1,0.108688898473607,0.983333333333333,0.0875,59,21,219,1
5,35,8,2.3,0.095800567023728,0.983333333333333,0.075,59,18,222,1
5,35,8,2.5,0.0815912390008274,0.983333333333333,0.0625,59,15,225,1
5,35,8,2.7,0.110624419717177,1,0.0583333333333333,60,14,226,0
5,35,8,2.9,0.106414481213069,1,0.0541666666666667,60,13,227,0
5,35,9,0.1,0.293170352146848,0.716666666666667,0.645833333333333,43,155,85,17
5,35,9,0.3,0.323685983507338,0.8,0.604166666666667,48,145,95,12
5,35,9,0.5,0.287184064059475,0.816666666666667,0.541666666666667,49,130,110,11
5,35,9,0.7,0.278460783425589,0.833333333333333,0.5125,50,123,117,10
5,35,9,0.9,0.264317195792729,0.85,0.475,51,114,126,9
5,35,9,1.1,0.251091978895196,0.866666666666667,0.4375,52,105,135,8
5,35,9,1.3,0.282842712474619,0.933333333333333,0.4,56,96,144,4
5,35,9,1.5,0.288244390748763,0.966666666666667,0.3625,58,87,153,2
5,35,9,1.7,0.298537513247347,0.983333333333333,0.354166666666667,59,85,155,1
5,35,9,1.9,0.28531133754645,0.983333333333333,0.333333333333333,59,80,160,1
5,35,9,2.1,0.237330497801114,0.983333333333333,0.258333333333333,59,62,178,1
5,35,9,2.3,0.234617572357396,0.983333333333333,0.254166666666667,59,61,179,1
5,35,9,2.5,0.223678475531449,0.983333333333333,0.2375,59,57,183,1
5,35,9,2.7,0.204100032758251,0.983333333333333,0.208333333333333,59,50,190,1
5,35,9,2.9,0.183733475602075,0.983333333333333,0.179166666666667,59,43,197,1
5,35,10,0.1,0.194587053478122,0.75,0.491666666666667,45,118,122,15
5,35,10,0.3,0.211857195093722,0.816666666666667,0.441666666666667,49,106,134,11
5,35,10,0.5,0.19525593058425,0.833333333333333,0.4,50,96,144,10
5,35,10,0.7,0.178784495527714,0.866666666666667,0.3375,52,81,159,8
5,35,10,0.9,0.169600131324992,0.883333333333333,0.304166666666667,53,73,167,7
5,35,10,1.1,0.186439050745141,0.916666666666667,0.283333333333333,55,68,172,5
5,35,10,1.3,0.172876105947555,0.933333333333333,0.241666666666667,56,58,182,4
5,35,10,1.5,0.16606082436119,0.95,0.208333333333333,57,50,190,3
5,35,10,1.7,0.14339563253099,0.95,0.179166666666667,57,43,197,3
5,35,10,1.9,0.153704111387796,0.966666666666667,0.166666666666667,58,40,200,2
5,35,10,2.1,0.136853223748942,0.966666666666667,0.145833333333333,58,35,205,2
5,35,10,2.3,0.163562732698116,1,0.120833333333333,60,29,211,0
5,35,10,2.5,0.154021517124155,1,0.108333333333333,60,26,214,0
5,35,10,2.7,0.147441956154897,1,0.1,60,24,216,0
5,35,10,2.9,0.133630620956212,1,0.0833333333333333,60,20,220,0
6,38,1,0.1,0.166666666666667,0.666666666666667,0.541666666666667,40,130,110,20
6,38,1,0.3,0.117254411780241,0.666666666666667,0.479166666666667,40,115,125,20
6,38,1,0.5,0.161949617385867,0.783333333333333,0.4125,47,99,141,13
6,38,1,0.7,0.182953476732325,0.833333333333333,0.383333333333333,50,92,148,10
6,38,1,0.9,0.190993781278448,0.866666666666667,0.354166666666667,52,85,155,8
6,38,1,1.1,0.169539822337999,0.866666666666667,0.325,52,78,162,8
6,38,1,1.3,0.185419925342802,0.9,0.304166666666667,54,73,167,6
6,38,1,1.5,0.194059786413051,0.933333333333333,0.270833333333333,56,65,175,4
6,38,1,1.7,0.202278348515684,0.95,0.258333333333333,57,62,178,3
6,38,1,1.9,0.190486397317323,0.95,0.241666666666667,57,58,182,3
6,38,1,2.1,0.190486397317323,0.95,0.241666666666667,57,58,182,3
6,38,1,2.3,0.234260642832909,1,0.225,60,54,186,0
6,38,1,2.5,0.215505655951382,1,0.195833333333333,60,47,193,0
6,38,1,2.7,0.212780616013727,1,0.191666666666667,60,46,194,0
6,38,1,2.9,0.201736646196482,1,0.175,60,42,198,0
6,38,2,0.1,0.140028008402801,0.65,0.525,39,126,114,21
6,38,2,0.3,0.130745926867935,0.683333333333333,0.479166666666667,41,115,125,19
6,38,2,0.5,0.117717738949355,0.683333333333333,0.4625,41,111,129,19
6,38,2,0.7,0.139294721831043,0.733333333333333,0.4375,44,105,135,16
6,38,2,0.9,0.131944444444444,0.766666666666667,0.391666666666667,46,94,146,14
6,38,2,1.1,0.149652993573809,0.816666666666667,0.358333333333333,49,86,154,11
6,38,2,1.3,0.150755672288882,0.866666666666667,0.3,52,72,168,8
6,38,2,1.5,0.141164530994418,0.883333333333333,0.266666666666667,53,64,176,7
6,38,2,1.7,0.161822678812547,0.916666666666667,0.25,55,60,180,5
6,38,2,1.9,0.150755672288882,0.933333333333333,0.2125,56,51,189,4
6,38,2,2.1,0.134164078649987,0.933333333333333,0.191666666666667,56,46,194,4
6,38,2,2.3,0.123801121503986,0.933333333333333,0.179166666666667,56,43,197,4
6,38,2,2.5,0.0861668445826669,0.933333333333333,0.1375,56,33,207,4
6,38,2,2.7,0.095880415815089,0.95,0.125,57,30,210,3
6,38,2,2.9,0.111111111111111,0.966666666666667,0.116666666666667,58,28,212,2
6,38,3,0.1,0.190610934052468,0.65,0.5875,39,141,99,21
6,38,3,0.3,0.193372011603868,0.683333333333333,0.558333333333333,41,134,106,19
6,38,3,0.5,0.196824189052086,0.716666666666667,0.529166666666667,43,127,113,17
6,38,3,0.7,0.182766496862435,0.766666666666667,0.458333333333333,46,110,130,14
6,38,3,0.9,0.205677351057318,0.816666666666667,0.433333333333333,49,104,136,11
6,38,3,1.1,0.200545157187356,0.85,0.3875,51,93,147,9
6,38,3,1.3,0.234715429987533,0.933333333333333,0.329166666666667,56,79,161,4
6,38,3,1.5,0.23094010767585,0.95,0.3,57,72,168,3
6,38,3,1.7,0.225280519650379,0.95,0.291666666666667,57,70,170,3
6,38,3,1.9,0.225308789806458,0.966666666666667,0.266666666666667,58,64,176,2
6,38,3,2.1,0.229166666666667,0.983333333333333,0.245833333333333,59,59,181,1
6,38,3,2.3,0.212569842570603,0.983333333333333,0.220833333333333,59,53,187,1
6,38,3,2.5,0.206938048892427,0.983333333333333,0.2125,59,51,189,1
6,38,3,2.7,0.218217890235992,1,0.2,60,48,192,0
6,38,3,2.9,0.210042012604201,1,0.1875,60,45,195,0
6,38,4,0.1,0.12413312032225,0.566666666666667,0.5875,34,141,99,26
6,38,4,0.3,0.186733072455557,0.7,0.533333333333333,42,128,112,18
6,38,4,0.5,0.184256932797522,0.733333333333333,0.495833333333333,44,119,121,16
6,38,4,0.7,0.166937273545088,0.766666666666667,0.4375,46,105,135,14
6,38,4,0.9,0.139771311562922,0.783333333333333,0.383333333333333,47,92,148,13
6,38,4,1.1,0.157408867151682,0.85,0.329166666666667,51,79,161,9
6,38,4,1.3,0.137956351384117,0.866666666666667,0.283333333333333,52,68,172,8
6,38,4,1.5,0.148066348589583,0.9,0.254166666666667,54,61,179,6
6,38,4,1.7,0.160373246607454,0.933333333333333,0.225,56,54,186,4
6,38,4,1.9,0.153290069323752,0.95,0.191666666666667,57,46,194,3
6,38,4,2.1,0.153704111387796,0.966666666666667,0.166666666666667,58,40,200,2
6,38,4,2.3,0.140309020141205,0.966666666666667,0.15,58,36,204,2
6,38,4,2.5,0.142359470956799,0.983333333333333,0.125,59,30,210,1
6,38,4,2.7,0.112755752299649,0.983333333333333,0.0916666666666667,59,22,218,1
6,38,4,2.9,0.086503478530999,0.983333333333333,0.0666666666666667,59,16,224,1
6,38,5,0.1,0.159268053875106,0.566666666666667,0.629166666666667,34,151,89,26
6,38,5,0.3,0.187170626142525,0.65,0.583333333333333,39,140,100,21
6,38,5,0.5,0.220078263965478,0.733333333333333,0.541666666666667,44,130,110,16
6,38,5,0.7,0.214557418449944,0.766666666666667,0.5,46,120,120,14
